학교ID,개방ID,시도명,시도교육청명,학교명,설립일자,소재지지번주소,소재지도로명주소,위도,경도,시군구별,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2009_해당지역예측학생수,2010_해당지역예측학생수,2011_해당지역예측학생수,2012_해당지역예측학생수,2013_해당지역예측학생수,2014_해당지역예측학생수,2015_해당지역예측학생수,2016_해당지역예측학생수,2017_해당지역예측학생수,2018_해당지역예측학생수,2019_해당지역예측학생수,2020_해당지역예측학생수,2021_해당지역예측학생수,2022_해당지역예측학생수,2023_해당지역예측학생수,2024_해당지역예측학생수,2025_해당지역예측학생수,2026_해당지역예측학생수,2027_해당지역예측학생수,2028_해당지역예측학생수,2029_해당지역예측학생수,2030_해당지역예측학생수,상관계수,2024_예측학생수,2025_예측학생수,2026_예측학생수,2027_예측학생수,2028_예측학생수,2029_예측학생수,2030_예측학생수
B000006869,7258066773,전남,전라남도교육청,비금동초등학교,1944-05-01,전라남도 신안군 비금면 용소리 238-2,전라남도 신안군 비금면 용소길 181-6,34.784651,125.9798266,신안군,49.0,43.0,36.0,29.0,23.0,27.0,25.0,24.0,24.0,24.0,27.0,27.0,26.0,20.0,20.0,2035,1948,1883,1738,1659,1630,1635,1641,1615,1616,1624,1539,1528,1483,1429,1376,1310,1251,1150,1075,974,870,0.9350522822606668,15.075997341108192,12.082927748556529,9.407304930972472,4.8270014635828105,1.4257860175013803,-3.1545174498882815,-7.870869535121194
B000006859,7268924355,전남,전라남도교육청,압해서초등학교,1962-06-30,전라남도 신안군 압해읍 대천리 659-1,전라남도 신안군 압해읍 압해로 1336-2,34.86299359,126.2738479,신안군,85.0,69.0,68.0,54.0,47.0,45.0,45.0,36.0,31.0,38.0,34.0,36.0,39.0,34.0,24.0,2035,1948,1883,1738,1659,1630,1635,1641,1615,1616,1624,1539,1528,1483,1429,1376,1310,1251,1150,1075,974,870,0.9542550746476689,18.314794010405706,12.108432807174367,6.560322034588765,-2.9372913218713137,-9.989974507361481,-19.48758786382156,-29.267308547701248
B000006647,7291847586,전남,전라남도교육청,회천초등학교,1923-09-01,전라남도 보성군 회천면 율포리 278,전라남도 보성군 회천면 남부관광로 2343,34.67280083,127.0850726,보성군,94.0,85.0,78.0,61.0,47.0,48.0,39.0,39.0,41.0,43.0,43.0,40.0,41.0,33.0,35.0,3084,2851,2650,2430,2257,2314,2335,2363,2452,2579,2597,2354,2283,2196,2002,1799,1559,1405,1218,1014,851,726,0.8523452424301957,11.62483373753831,-2.9449878712367337,-12.293956736867386,-23.646276073704612,-36.0306244411634,-45.925961617123114,-53.51441037169345
B000006559,7480531871,전남,전라남도교육청,광양제철초등학교,1985-03-05,전라남도 광양시 금호동 681,전라남도 광양시 마로니에길 48,34.94597436,127.7297225,광양시,882.0,652.0,487.0,373.0,280.0,255.0,249.0,254.0,272.0,273.0,290.0,281.0,287.0,284.0,244.0,13858,12547,11533,10563,9623,9289,9207,9303,9644,9949,10378,10466,10563,10642,10296,9813,9050,8400,7733,6945,6358,5885,0.9453765900705557,261.82653002244524,159.12970235573698,71.64223448763687,-18.133367155475298,-124.19509743249512,-203.2030107226101,-266.86696810970454
B000006403,7568047523,전남,전라남도교육청,목포신흥초등학교,1997-03-18,전라남도 목포시 상동 1017,전라남도 목포시 교육로 10,34.79940669,126.4246583,목포시,1254.0,1129.0,1012.0,930.0,828.0,755.0,762.0,736.0,761.0,741.0,707.0,654.0,618.0,616.0,582.0,20277,18802,17535,16137,14970,14531,14512,14520,14734,15176,15481,15129,14430,13834,13056,11854,10606,9646,8673,7535,6532,5916,0.9545493745070627,449.53728308008783,329.0118815408615,236.30003420299533,142.33271393242887,32.43054490066652,-64.43402059920834,-123.92412264100585
B000006732,7572819173,전남,전라남도교육청,삼호서초등학교,1997-03-01,전라남도 영암군 삼호읍 용당리 2178-1,전라남도 영암군 삼호읍 신항로 77,34.74619061,126.3779446,영암군,943.0,786.0,722.0,650.0,623.0,552.0,571.0,579.0,527.0,498.0,458.0,415.0,345.0,309.0,308.0,4911,4891,4790,4481,4123,4104,4085,3971,4015,4131,4229,4137,4078,4014,3795,3509,3176,2853,2537,2163,1835,1586,0.8448819529082661,232.95499715428468,89.46328949112376,-49.71935788185215,-185.88566305169843,-347.0445179046179,-488.38169542268633,-595.6772966482931
B000006431,7621103763,전남,전라남도교육청,무선초등학교,1995-11-27,전라남도 여수시 화장동 776,전라남도 여수시 화산2길 31,34.77232437,127.6460959,여수시,1016.0,955.0,918.0,787.0,639.0,562.0,530.0,465.0,437.0,439.0,427.0,398.0,352.0,340.0,328.0,24914,23212,21546,19769,17978,16950,16335,15666,15318,15442,15496,15177,14945,15011,14743,14108,13280,12428,11599,10452,9433,8531,0.983659337942364,335.2302294363798,277.22455846432354,217.5375636959759,159.4618375657409,79.10857113464374,7.722364950434553,-55.46738772685376
B000006379,7804025053,전남,전라남도교육청,목포서산초등학교,1967-11-01,전라남도 목포시 서산동 17,전라남도 목포시 유달로 28,34.782073,126.374876,목포시,86.0,74.0,56.0,48.0,38.0,31.0,42.0,39.0,31.0,38.0,31.0,29.0,24.0,15.0,15.0,20277,18802,17535,16137,14970,14531,14512,14520,14734,15176,15481,15129,14430,13834,13056,11854,10606,9646,8673,7535,6532,5916,0.9551871065786303,3.702019601079897,-8.514674058170641,-17.912130719132605,-27.43684460571174,-38.57674635589373,-48.39513076312793,-54.42516545391185
B000006741,7830600917,전남,전라남도교육청,장천초등학교,1924-07-24,전라남도 영암군 서호면 장천리 573,전라남도 영암군 서호면 서호로 332,34.75603152,126.5830263,영암군,74.0,62.0,66.0,51.0,45.0,44.0,38.0,35.0,29.0,32.0,32.0,29.0,34.0,35.0,27.0,4911,4891,4790,4481,4123,4104,4085,3971,4015,4131,4229,4137,4078,4014,3795,3509,3176,2853,2537,2163,1835,1586,0.9262860418749554,13.274891434006705,0.2820031887605978,-12.320708232303929,-24.650295876441376,-39.24290910083188,-52.040708933987204,-61.756111856108156
B000006872,7848506271,전남,전라남도교육청,가거도초등학교,1948-10-01,전라남도 신안군 흑산면 가거도리 266,전라남도 신안군 흑산면 가거도길 18-31,34.05255202,125.1302548,신안군,17.0,16.0,15.0,12.0,8.0,9.0,10.0,8.0,9.0,10.0,7.0,6.0,7.0,8.0,7.0,2035,1948,1883,1738,1659,1630,1635,1641,1615,1616,1624,1539,1528,1483,1429,1376,1310,1251,1150,1075,974,870,0.9379763209428792,4.3115190823842475,3.0358839440758345,1.8955434416486199,-0.05656487606576732,-1.5061502605071446,-3.458258578221532,-5.468350311313575
B000006404,8215404570,전남,전라남도교육청,목포임성초등학교,1945-12-20,전라남도 목포시 석현동 96-1,전라남도 목포시 신지마을1길 41,34.8246294,126.4354617,목포시,147.0,123.0,107.0,98.0,77.0,53.0,62.0,64.0,74.0,78.0,83.0,79.0,82.0,79.0,75.0,20277,18802,17535,16137,14970,14531,14512,14520,14734,15176,15481,15129,14430,13834,13056,11854,10606,9646,8673,7535,6532,5916,0.9148546419553786,42.69653372033477,28.244335565160085,17.12726006117954,5.859640826415941,-7.318725760594305,-18.9337536048573,-26.067210386578154
B000006394,8238692045,전남,전라남도교육청,목포상동초등학교,1991-09-01,전라남도 목포시 상동 364,전라남도 목포시 상동로21번길 73,34.8139865,126.4113702,목포시,550.0,460.0,388.0,327.0,276.0,199.0,166.0,156.0,146.0,145.0,137.0,127.0,132.0,106.0,87.0,20277,18802,17535,16137,14970,14531,14512,14520,14734,15176,15481,15129,14430,13834,13056,11854,10606,9646,8673,7535,6532,5916,0.9424220704837827,-28.42909328715416,-114.80665821349339,-181.25093892606196,-248.59498593994658,-327.359143701304,-396.7795744874564,-439.41465461135454
B000006601,8349938809,전남,전라남도교육청,구례중앙초등학교,1908-03-19,전라남도 구례군 구례읍 봉남리 32-1,전라남도 구례군 구례읍 봉성로 30,35.20407439,127.4648798,구례군,411.0,385.0,343.0,298.0,266.0,241.0,224.0,215.0,226.0,203.0,190.0,183.0,170.0,166.0,134.0,1806,1727,1620,1510,1383,1339,1286,1241,1218,1209,1179,1115,1068,1025,991,911,815,745,684,615,538,471,0.9941144298690743,112.40932107257797,81.17822760670097,58.4055552878323,38.56079798138961,16.113449552790513,-8.936489997965026,-30.733190646025008
B000006739,8544210135,전남,전라남도교육청,시종초등학교,1924-07-02,전라남도 영암군 시종면 내동리 10-2,전라남도 영암군 시종면 내동중앙로 17,34.86770683,126.6074631,영암군,134.0,116.0,136.0,123.0,101.0,94.0,84.0,73.0,61.0,61.0,57.0,44.0,37.0,38.0,43.0,4911,4891,4790,4481,4123,4104,4085,3971,4015,4131,4229,4137,4078,4014,3795,3509,3176,2853,2537,2163,1835,1586,0.8164077178171633,19.03617411100629,-8.408098399382482,-35.02821858213201,-61.071432135534025,-91.89472918924398,-118.92692553581315,-139.4483184940318
B000006817,8550779938,전남,전라남도교육청,군외초등학교,1926-04-15,전라남도 완도군 군외면 신학리 666,전라남도 완도군 군외면 청해진서로 2020,34.37942593,126.6466228,완도군,84.0,78.0,68.0,66.0,52.0,47.0,38.0,44.0,42.0,43.0,40.0,34.0,33.0,24.0,24.0,3576,3403,3215,2926,2655,2495,2369,2268,2271,2331,2390,2369,2456,2497,2446,2355,2216,2109,1932,1756,1533,1347,0.888619040199689,36.7259578971255,31.408275312027996,27.31480742278029,20.543369886361177,13.810189059187366,5.278942897484185,-1.836805022142677
B000006415,8568552255,전남,전라남도교육청,여수중앙초등학교,1942-04-16,전라남도 여수시 종화동 943,전라남도 여수시 하멜로 35,34.74109415,127.7445079,여수시,455.0,431.0,359.0,321.0,278.0,237.0,225.0,219.0,192.0,194.0,187.0,185.0,158.0,142.0,145.0,24914,23212,21546,19769,17978,16950,16335,15666,15318,15442,15496,15177,14945,15011,14743,14108,13280,12428,11599,10452,9433,8531,0.9879299668759067,147.17146269785474,122.42962013481389,96.97062271487334,72.19889869946172,37.924872830128606,7.47567286426073,-19.477397174220954
B000006417,8750587880,전남,전라남도교육청,여수서초등학교,1908-04-01,전라남도 여수시 서교동 898,전라남도 여수시 서교1길 29,34.7407915,127.7249875,여수시,515.0,462.0,395.0,364.0,321.0,278.0,258.0,246.0,237.0,222.0,208.0,179.0,172.0,157.0,124.0,24914,23212,21546,19769,17978,16950,16335,15666,15318,15442,15496,15177,14945,15011,14743,14108,13280,12428,11599,10452,9433,8531,0.9719739798523108,161.74358765015955,133.88680840828584,105.2225862898361,77.33216359477171,38.74312278507472,4.460443983783307,-25.885950794199914
B000006477,8780081987,전남,전라남도교육청,돌산초등학교두라분교장,1950-04-04,전라남도 여수시 남면 두라리 172,전라남도 여수시 남면 대두길 87,34.568809,127.7348207,여수시,6.0,5.0,6.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,24914,23212,21546,19769,17978,16950,16335,15666,15318,15442,15496,15177,14945,15011,14743,14108,13280,12428,11599,10452,9433,8531,0.9203866574537238,1.583369338612787,1.2050321503255894,0.81572866672572,0.4369345494671615,-0.08716298068430639,-0.5527736025015217,-0.9649235346694587
B000006447,9037459254,전남,전라남도교육청,돌산초등학교,1911-06-30,전라남도 여수시 돌산읍 군내리 193,전라남도 여수시 돌산읍 돌산로 1184,34.61744899,127.7287764,여수시,123.0,104.0,72.0,63.0,64.0,62.0,58.0,49.0,40.0,42.0,33.0,29.0,30.0,35.0,30.0,24914,23212,21546,19769,17978,16950,16335,15666,15318,15442,15496,15177,14945,15011,14743,14108,13280,12428,11599,10452,9433,8531,0.9551835183967364,28.44735891905364,21.819557295191487,14.999645479333338,8.363839264138036,-0.8174269950043396,-8.97410556350134,-16.19424694601784
B000006803,9053624927,전남,전라남도교육청,서삼초등학교,1929-04-27,전라남도 장성군 서삼면 장산리 196,전라남도 장성군 서삼면 축령로 368,35.33362081,126.7685853,장성군,79.0,69.0,68.0,66.0,51.0,48.0,43.0,33.0,31.0,32.0,29.0,27.0,28.0,44.0,34.0,3709,3517,3251,3005,2771,2644,2598,2483,2450,2458,2499,2415,2377,2427,2406,2320,2236,2143,2025,1738,1479,1322,0.9427923742101875,29.805805044008423,26.628238917671965,23.11021927779946,18.64649543366015,7.789811168677275,-2.007684387526801,-7.946706790322317
B000006393,9111353039,전남,전라남도교육청,목포하당초등학교,1995-03-01,전라남도 목포시 상동 820,전라남도 목포시 백년대로307번길 27,34.80668423,126.419142,목포시,666.0,568.0,498.0,428.0,384.0,355.0,311.0,277.0,266.0,263.0,263.0,248.0,222.0,202.0,192.0,20277,18802,17535,16137,14970,14531,14512,14520,14734,15176,15481,15129,14430,13834,13056,11854,10606,9646,8673,7535,6532,5916,0.9379652524274357,90.04492701563095,4.482086391785515,-61.33548331886493,-128.04433261934696,-206.06557671384712,-274.83122506778705,-317.06416563212105
B000006381,9234426736,전남,전라남도교육청,목포남초등학교,1964-06-07,전라남도 목포시 호남동 567,전라남도 목포시 산정로21번길 22,34.79171024,126.3915809,목포시,333.0,270.0,213.0,196.0,170.0,145.0,133.0,111.0,113.0,111.0,110.0,99.0,82.0,76.0,70.0,20277,18802,17535,16137,14970,14531,14512,14520,14734,15176,15481,15129,14430,13834,13056,11854,10606,9646,8673,7535,6532,5916,0.9465323544113904,12.246035168232765,-33.968128002947765,-69.51748428847128,-105.54823810702794,-147.68903753715892,-184.83070873963817,-207.64154568951577
B000006427,9607405602,전남,전라남도교육청,여수진남초등학교,1966-10-27,전라남도 여수시 광무동 819,전라남도 여수시 좌수영로 131,34.7525861,127.7268439,여수시,295.0,275.0,240.0,217.0,192.0,182.0,163.0,128.0,116.0,124.0,112.0,106.0,94.0,91.0,95.0,24914,23212,21546,19769,17978,16950,16335,15666,15318,15442,15496,15177,14945,15011,14743,14108,13280,12428,11599,10452,9433,8531,0.9737126520893468,93.74695179064202,77.08678004503008,59.94370477055989,43.26341204457887,20.184647561225177,-0.3186314348841677,-18.467755727809248
B000006646,9949237585,전남,전라남도교육청,겸백초등학교,1925-09-27,전라남도 보성군 겸백면 석호리 559,전라남도 보성군 겸백면 충의로 2496,34.8314239,127.1510822,보성군,42.0,38.0,27.0,20.0,20.0,16.0,14.0,16.0,20.0,23.0,21.0,17.0,14.0,14.0,14.0,3084,2851,2650,2430,2257,2314,2335,2363,2452,2579,2597,2354,2283,2196,2002,1799,1559,1405,1218,1014,851,726,0.9289838193650237,1.8112293450990435,-5.289730945583543,-9.846180465438202,-15.379012025261716,-21.414828272341918,-26.23756380309717,-29.93598062116102
B000006890,9990879952,전남,전라남도교육청,흑산초등학교흑산동분교장,1950-04-18,전라남도 신안군 흑산면 수리 177,전라남도 신안군 흑산면 김이수길 29-2,34.73144241,125.464731,신안군,14.0,11.0,13.0,6.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,6.0,4.0,2.0,1.0,2035,1948,1883,1738,1659,1630,1635,1641,1615,1616,1624,1539,1528,1483,1429,1376,1310,1251,1150,1075,974,870,0.8315973905870843,-1.5548783941194344,-3.0119789236124994,-4.3145384878563,-6.544343843595687,-8.200139899837804,-10.429945255577191,-12.725982453566264
B000006313,1164738059,전북,전북특별자치도교육청,갈담초등학교,1921-05-12,전북특별자치도 임실군 강진면 갈담리 323-1,전북특별자치도 임실군 강진면 호국로 65,35.53183596,127.1659993,임실군,99.0,83.0,61.0,51.0,44.0,35.0,26.0,21.0,25.0,23.0,27.0,26.0,30.0,24.0,20.0,1928,1766,1565,1391,1263,1236,1281,1310,1364,1420,1479,1449,1393,1325,1241,1189,1106,1046,1001,962,925,846,0.8618813292661711,14.418591746721873,5.628364320734391,-0.7260169510637979,-5.491802904912433,-9.622150731581243,-13.540685849190126,-21.907287857057725
B000006299,1244223713,전북,전북특별자치도교육청,계남초등학교,1934-05-01,전북특별자치도 장수군 계남면 화음리 971,전북특별자치도 장수군 계남면 조곡길 1,35.70217071,127.577846,장수군,70.0,63.0,56.0,45.0,41.0,44.0,37.0,43.0,50.0,48.0,51.0,39.0,37.0,36.0,27.0,1439,1358,1264,1210,1108,1075,1111,1087,1093,1096,1100,1063,994,964,904,814,739,673,630,574,513,480,0.9230912098502263,23.42461210386243,18.018187837720944,13.260534483516437,10.160851237595317,6.12405445220967,1.7268293824146,-0.6519972946876536
B000006144,1383730232,전북,전북특별자치도교육청,정읍동초등학교,1912-05-01,전북특별자치도 정읍시 장명동 29,전북특별자치도 정읍시 충정로 176,35.56695559,126.8620383,정읍시,639.0,580.0,496.0,449.0,396.0,350.0,320.0,281.0,262.0,246.0,225.0,208.0,218.0,193.0,172.0,9611,9085,8426,7733,6930,6499,6026,5642,5444,5360,5316,5040,4897,4778,4512,4162,3844,3572,3232,2897,2605,2402,0.9969212382332343,141.06844015981324,112.82804524552648,88.67273890374662,58.478605976521806,28.728504415873772,2.797072607786589,-15.230600875232938
B000005970,1614098191,전북,전북특별자치도교육청,전주삼천남초등학교,1992-09-01,전북특별자치도 전주시 완산구 삼천동1가 635,전북특별자치도 전주시 완산구 거마남로 65,35.79648986,127.1237587,완산구,1399.0,1217.0,1052.0,923.0,785.0,684.0,612.0,568.0,537.0,499.0,470.0,443.0,433.0,403.0,358.0,25332,24164,23045,21970,20631,19810,19338,18560,18149,18120,18214,17871,17827,17868,17575,16707,15418,14080,12557,11076,9728,8684,0.9954765614764192,296.0318732018129,136.0136833160218,-30.087432329586136,-219.15469625205333,-403.00802380896334,-570.3505528749422,-699.9541139616497
B000006030,1764552950,전북,전북특별자치도교육청,군산흥남초등학교,1992-09-01,전북특별자치도 군산시 문화동 21,전북특별자치도 군산시 서흥안2길 20,35.97177485,126.7086852,군산시,471.0,438.0,358.0,334.0,284.0,260.0,247.0,209.0,205.0,201.0,202.0,200.0,204.0,203.0,203.0,21626,20267,18827,17378,15910,15088,14646,14440,14453,14823,15266,15343,15504,15498,15036,14185,12964,11714,10525,9219,8235,7422,0.9574828802617233,186.1930151715083,138.40897664186173,89.49001827817773,42.95830508264146,-8.152222615735582,-46.66122663962767,-78.47811715936774
B000006220,1799703836,전북,전북특별자치도교육청,진봉초등학교,1924-04-01,전북특별자치도 김제시 진봉면 상궐리 76-12,전북특별자치도 김제시 진봉면 진봉로 302,35.84731438,126.7831161,김제시,54.0,48.0,40.0,25.0,24.0,24.0,17.0,14.0,14.0,18.0,19.0,16.0,22.0,15.0,10.0,6819,6313,5786,5368,4938,4696,4485,4375,4269,4273,4197,3988,3827,3593,3366,3085,2777,2515,2290,2083,1979,1971,0.9388656372897861,4.237694223557483,0.43630140620530966,-2.7973509254384155,-5.574342431621009,-8.129174617308994,-9.412761802388946,-9.511499278164326
B000005985,2062006175,전북,전북특별자치도교육청,전주효림초등학교,1997-09-01,전북특별자치도 전주시 완산구 효자동1가 659-2,전북특별자치도 전주시 완산구 강변로 128,35.80299582,127.1130419,완산구,1173.0,1077.0,971.0,877.0,771.0,684.0,640.0,605.0,563.0,534.0,521.0,486.0,430.0,393.0,370.0,25332,24164,23045,21970,20631,19810,19338,18560,18149,18120,18214,17871,17827,17868,17575,16707,15418,14080,12557,11076,9728,8684,0.9851640707251306,365.1344278164463,240.78295111609737,111.70438181813984,-35.22137381772632,-178.09533579849995,-308.13861787147937,-408.85463158378695
B000006066,2070133805,전북,전북특별자치도교육청,발산초등학교,1947-09-01,전북특별자치도 군산시 개정면 발산리 45-1,전북특별자치도 군산시 개정면 바르메길 43,35.95859858,126.7966627,군산시,84.0,73.0,79.0,62.0,56.0,52.0,47.0,45.0,42.0,44.0,41.0,33.0,33.0,30.0,25.0,21626,20267,18827,17378,15910,15088,14646,14440,14453,14823,15266,15343,15504,15498,15036,14185,12964,11714,10525,9219,8235,7422,0.8502558136783104,35.442669564682475,27.08858380270223,18.53607995137112,10.400938287984957,1.465282264114208,-5.267248767653648,-10.829797272559404
B000006256,2336458921,전북,전북특별자치도교육청,남관초등학교,1947-05-30,전북특별자치도 완주군 상관면 용암리 410-2,전북특별자치도 완주군 상관면 마자길 7,35.72331461,127.2336338,완주군,116.0,125.0,108.0,67.0,46.0,34.0,49.0,57.0,55.0,52.0,49.0,32.0,24.0,26.0,21.0,6536,6341,5974,5592,5393,5327,5267,5269,5395,5608,5705,5601,5521,5495,5310,5011,4593,4255,3854,3296,2842,2538,0.8476745198557315,12.22583747931776,-18.66542645400949,-43.644486763733426,-73.27940742704493,-114.51702770167796,-148.0687832656267,-170.53515703531923
B000006119,2390856266,전북,전북특별자치도교육청,삼기초등학교,1922-04-01,전북특별자치도 익산시 삼기면 간촌리 43-2,전북특별자치도 익산시 삼기면 황금로 523,36.020067,126.9854993,익산시,76.0,63.0,55.0,44.0,36.0,31.0,37.0,34.0,33.0,29.0,26.0,25.0,23.0,25.0,16.0,26317,25014,23465,21801,20025,18998,18123,17119,16575,16272,16169,15478,15012,14811,14190,13470,12376,11376,10318,9089,8089,7124,0.9650601813389184,15.92165620549315,11.476337180830939,7.412974269805154,3.1139363099398736,-1.8799367077108187,-5.943299618736603,-9.86444482787649
B000005967,2505868852,전북,전북특별자치도교육청,전주대성초등학교,1950-03-20,전북특별자치도 전주시 완산구 대성동 252-3,전북특별자치도 전주시 완산구 고덕산1길 20,35.79759727,127.1777868,완산구,138.0,106.0,104.0,107.0,99.0,80.0,69.0,63.0,55.0,64.0,49.0,47.0,53.0,48.0,47.0,25332,24164,23045,21970,20631,19810,19338,18560,18149,18120,18214,17871,17827,17868,17575,16707,15418,14080,12557,11076,9728,8684,0.9619006415842256,40.78210666534014,26.85328075241847,12.394964948315135,-4.062445342902635,-20.066007155964712,-34.632382121533695,-45.91375857854706
B000006116,2514078557,전북,전북특별자치도교육청,황등남초등학교,1971-04-01,전북특별자치도 익산시 황등면 황등리 963-3,전북특별자치도 익산시 황등면 황등서로 44,36.0033501,126.9387491,익산시,386.0,357.0,301.0,288.0,261.0,234.0,212.0,193.0,171.0,171.0,145.0,145.0,144.0,146.0,128.0,26317,25014,23465,21801,20025,18998,18123,17119,16575,16272,16169,15478,15012,14811,14190,13470,12376,11376,10318,9089,8089,7124,0.9930389441250422,109.67478257387558,86.51430690860951,65.34385383249801,42.94551447797201,16.92702764743092,-4.2434254286806095,-24.672912647128243
B000005960,2575266718,전북,전북특별자치도교육청,전주풍남초등학교,1919-11-06,전북특별자치도 전주시 완산구 남노송동 544-1,전북특별자치도 전주시 완산구 견훤왕궁로 16,35.82100253,127.1541845,완산구,530.0,448.0,362.0,283.0,234.0,208.0,188.0,171.0,176.0,180.0,208.0,200.0,192.0,182.0,162.0,25332,24164,23045,21970,20631,19810,19338,18560,18149,18120,18214,17871,17827,17868,17575,16707,15418,14080,12557,11076,9728,8684,0.9550317311380588,115.51890380831071,61.900110959780136,6.243055233376708,-57.109482787036086,-118.71493834070083,-174.78796608299666,-218.21544454216343
B000005975,2639102756,전북,전북특별자치도교육청,전주삼천초등학교,1988-08-01,전북특별자치도 전주시 완산구 삼천동1가 585-1,전북특별자치도 전주시 완산구 성지산로 38,35.80084303,127.1236915,완산구,817.0,653.0,577.0,506.0,423.0,369.0,424.0,432.0,444.0,450.0,450.0,411.0,367.0,350.0,351.0,25332,24164,23045,21970,20631,19810,19338,18560,18149,18120,18214,17871,17827,17868,17575,16707,15418,14080,12557,11076,9728,8684,0.8992000009759973,325.4675415781878,267.788854252659,207.91757136549245,139.76812156193898,73.49803938264637,13.179288013513087,-33.53642150382757
B000006359,2711644172,전북,전북특별자치도교육청,동북초등학교,1967-04-01,전북특별자치도 부안군 동진면 본덕리 265-4,전북특별자치도 부안군 동진면 제전길 63,35.77573678,126.7308938,부안군,35.0,36.0,39.0,31.0,27.0,18.0,15.0,13.0,11.0,9.0,6.0,8.0,8.0,11.0,12.0,4099,3777,3448,3059,2672,2485,2327,2213,2157,2149,2176,2068,2049,1967,1869,1809,1658,1586,1435,1336,1206,1043,0.9287633809698832,6.925090499974754,4.601393661876582,3.4934057655648694,1.1697089274666972,-0.35377442996190567,-2.3543081316358254,-4.862669619119284
B000006328,2776465654,전북,전북특별자치도교육청,구림초등학교,1922-05-10,전북특별자치도 순창군 구림면 운남리 234-2,전북특별자치도 순창군 구림면 방화로 6,35.45297226,127.100401,순창군,80.0,72.0,66.0,61.0,59.0,54.0,56.0,55.0,50.0,46.0,39.0,36.0,27.0,21.0,18.0,1765,1674,1567,1476,1361,1348,1337,1330,1368,1371,1366,1248,1173,1133,1162,1165,1182,1202,1220,1119,934,795,0.919365383330983,29.477155328954126,31.057469121437492,32.91666181847674,34.58993524581207,25.20101212576384,8.00347967815074,-4.917909566272073
B000005980,2795121490,전북,전북특별자치도교육청,전주동초등학교,1957-05-06,전북특별자치도 전주시 완산구 중노송동 399-1,전북특별자치도 전주시 완산구 물왕멀로 72,35.82952144,127.1524688,완산구,506.0,436.0,344.0,292.0,246.0,212.0,184.0,178.0,171.0,224.0,248.0,240.0,244.0,244.0,233.0,25332,24164,23045,21970,20631,19810,19338,18560,18149,18120,18214,17871,17827,17868,17575,16707,15418,14080,12557,11076,9728,8684,0.8793499864425419,163.1528790929787,121.2882677006944,77.83221646494854,28.367667861031578,-19.732789448489825,-63.51362432575843,-97.421036500735
B000005981,3017939031,전북,전북특별자치도교육청,전주중산초등학교,1995-04-10,전북특별자치도 전주시 완산구 중화산동2가 614,전북특별자치도 전주시 완산구 중산중앙로 9-10,35.81746652,127.1196127,완산구,1104.0,1041.0,971.0,865.0,761.0,724.0,656.0,635.0,642.0,645.0,614.0,565.0,555.0,525.0,490.0,25332,24164,23045,21970,20631,19810,19338,18560,18149,18120,18214,17871,17827,17868,17575,16707,15418,14080,12557,11076,9728,8684,0.9867704149400397,483.87748747611363,388.6925916218165,289.88934053333764,177.42495233621253,68.06201148267189,-31.479679449517675,-108.57279913290495
B000006131,3112491726,전북,전북특별자치도교육청,용성초등학교,1960-05-01,전북특별자치도 익산시 낭산면 구평리 598-1,전북특별자치도 익산시 낭산면 하맹길 183,36.05656593,126.999643,익산시,43.0,39.0,38.0,41.0,32.0,34.0,27.0,22.0,15.0,8.0,12.0,14.0,12.0,13.0,16.0,26317,25014,23465,21801,20025,18998,18123,17119,16575,16272,16169,15478,15012,14811,14190,13470,12376,11376,10318,9089,8089,7124,0.916223814598444,9.307004881589116,6.103703624548508,3.1756403182956703,0.07774934028016389,-3.5208404631045767,-6.448903769357415,-9.274484859891405
B000006036,3159862756,전북,전북특별자치도교육청,군산나운초등학교,1991-09-01,전북특별자치도 군산시 나운동 771-1,전북특별자치도 군산시 신설로 50,35.97270666,126.6922692,군산시,612.0,574.0,476.0,418.0,374.0,350.0,347.0,325.0,352.0,351.0,329.0,288.0,284.0,284.0,257.0,21626,20267,18827,17378,15910,15088,14646,14440,14453,14823,15266,15343,15504,15498,15036,14185,12964,11714,10525,9219,8235,7422,0.9253772147484339,284.31171814631114,231.4527369094675,177.33830075381263,125.86464908255374,69.3258861871256,26.7270020453941,-8.469027230243796
B000006289,3203881025,전북,전북특별자치도교육청,적상초등학교,1923-05-20,전북특별자치도 무주군 적상면 사산리 1200,전북특별자치도 무주군 적상면 삼가로 16,35.93175778,127.6558167,무주군,52.0,50.0,41.0,36.0,36.0,34.0,30.0,29.0,28.0,30.0,33.0,29.0,25.0,22.0,21.0,1415,1332,1266,1184,1132,1153,1180,1200,1197,1212,1197,1118,1080,1020,963,869,770,692,613,531,466,410,0.8972012041101238,10.956564349571742,3.8405041109748765,-1.7660888042832639,-7.44456111589087,-13.338671616546868,-18.010832379261984,-22.03607857483193
