Ticker,Name,거래소업종,회계년,자기자본비율,차입금의존도,매출액증가율,영업이익률,총자본회전율,부채상환능력,당좌비율,ROA당기순이익,ESG등급_A,ESG등급_A+,ESG등급_B,ESG등급_B+,ESG등급_C,환경_A,환경_A+,환경_B,환경_B+,환경_C,사회_A,사회_A+,사회_B,사회_B+,사회_C,지배구조_A,지배구조_A+,지배구조_B,지배구조_B+,지배구조_C,log_당좌비율
A000520,삼일제약,코스피 제약,2021,29.1,55.76,9.191002530839754,0.72,206.0,1.676049410843839,37.28803065541459,-2.28,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.645137331819024
A000670,영풍,코스피 금속,2021,70.99,5.49,8.196165226311237,-5.46,73.0,-9.526786013874746,101.78623073984052,-0.54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.632651401830555
A000680,LS네트웍스,코스피 유통,2021,41.51,41.69,24.84538933678204,2.67,46.0,2.2724200870194182,94.1190423128198,4.89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.555129184131881
A000720,현대건설,코스피 건설,2021,45.19,13.93,9.937669210663014,2.98,177.0,15.37514785947249,172.29289446088015,2.27,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5.1549831945011775
A000760,이화산업,코스피 유통,2021,72.71,22.61,19.73181761515664,1.59,76.0,-3.3515181400545178,118.97239724497256,9.52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.787261693364146
A000850,화천기공,코스피 기계·장비,2021,74.43,9.39,33.32113861896442,1.94,64.0,2.553973317755936,204.56039491308283,1.97,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5.325739883279426
A000880,한화,코스피 화학,2021,44.17,31.0,-1.6298425996333463,5.82,111.0,6.526749003038949,54.33459212947421,1.7,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.013398248757519
A000890,보해양조,코스피 음식료·담배,2021,55.14,28.94,6.601492295670064,1.35,103.0,18.13481346788737,100.720813638837,-0.55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.622231939330787
A000910,유니온,코스피 비금속,2021,61.54,21.48,2.0662370660877727,3.26,81.0,8.572903176994625,56.6799887348461,4.02,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4.054910297672342
A001060,JW중외제약,코스피 제약,2021,37.3,29.72,10.906131290981836,5.9,291.0,5.455599809508039,92.21387889696658,0.96,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,4.5348966258082815
A001070,대한방직,코스피 섬유·의류,2021,59.74,26.43,14.296155654918174,2.62,142.0,-9.40839992241289,95.1981096335459,0.55,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4.566409707099648
A001120,LX인터내셔널,코스피 유통,2021,59.8,24.52,27.54504375695259,0.3,262.0,-0.4643039976912393,96.70239854194956,12.36,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.581926108818521
A001130,대한제분,코스피 음식료·담배,2021,82.87,8.97,11.548704847405467,4.75,50.0,7.699533840111498,212.4849742262568,9.95,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.363566451860659
A001230,동국홀딩스,코스피 금융,2021,45.79,30.15,48.72600947761288,11.44,270.0,1.04681471875386,43.1170084261026,5.38,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3.7868453866943588
A001340,백광산업,코스피 화학,2021,52.28,29.2,11.579089577757106,9.85,104.0,20.70452465242949,36.24561841892877,4.43,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3.6175343115695657
A001380,SG글로벌,코스피 운송장비·부품,2021,66.26,24.62,-29.497817316113217,1.02,47.0,-0.8485955192312978,193.13473530438168,-1.94,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5.268552429879817
A001390,KG케미칼,코스피 화학,2021,63.5,26.7,11.644129711757056,6.73,86.0,12.28692696411488,29.867799008853552,4.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.4297135372632064
A001430,세아베스틸지주,코스피 금속,2021,60.44,22.96,56.74526612610962,8.0,147.0,8.137276934974022,56.76903977791918,5.69,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4.056452988189209
A001460,BYC,코스피 섬유·의류,2021,70.92,9.77,1.47762329592509,16.37,35.0,17.401623617404695,81.72447493855627,4.95,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.4155155067165905
A001520,동양,코스피 비금속,2021,81.76,7.38,18.66219232286539,2.35,67.0,14.446217335890788,152.53789113751387,1.01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.03394738436674
A001530,DI동일,코스피 유통,2021,63.48,23.04,28.30626255023716,3.02,75.0,-2.2424062946756926,43.66776160313751,1.78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.7992520244854293
A001550,조비,코스피 화학,2021,51.32,24.47,14.857102303520332,3.64,162.0,-15.78175143680521,40.63758318218165,1.93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.729003201288602
A001560,제일연마,코스피 비금속,2021,87.09,0.0,8.045070996149107,6.51,87.0,11.623947475172104,218.50758489373123,4.83,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.391386787242721
A001570,금양,코스피 화학,2021,25.29,59.09,45.14460558106697,4.12,333.0,-23.7215229104741,72.45567693342339,0.11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.296682189400693
A001620,케이비아이동국실업,코스피 운송장비·부품,2021,43.64,25.95,13.914274388398562,-3.81,222.00000000000003,3.391729178769202,62.44727214872017,-0.74,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.150209201096258
A001680,대상,코스피 음식료·담배,2021,46.03,33.01,10.378409814414336,4.49,252.0,3.46020096374335,111.8167461988668,5.65,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.725764787254793
A001770,SHD,코스피 금속,2021,57.15,19.29,35.49053693106303,5.45,279.0,-2.531817875336464,128.81502511474127,8.57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.866110553462483
A001780,알루코,코스피 금속,2021,47.19,43.72,18.409391763782203,0.85,134.0,-7.178410927124333,131.48125498833835,0.96,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.886441163632075
A001790,대한제당,코스피 음식료·담배,2021,48.29,38.22,4.051504669467354,2.75,238.0,-4.304011748587863,94.07270288108816,1.34,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4.554641892397939
A002070,비비안,코스피 섬유·의류,2021,52.64,36.42,2.5077755343756447,1.84,180.0,-1.3991629381875637,181.23960376391813,-1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.205322325442328
A002100,경농,코스피 화학,2021,68.43,16.76,5.500718939820581,8.42,85.0,21.45264633553068,59.39731590809634,8.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4.1009446653456685
A002140,고려산업,코스피 음식료·담배,2021,43.32,42.22,10.63575562943666,1.65,215.0,12.349015303966434,42.24451701556961,1.33,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.7668704511348765
A002150,도화엔지니어링,코스피 일반서비스,2021,58.02,0.35,-4.035905095029757,3.79,218.00000000000003,14.504748432180635,113.05837903980216,4.1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4.736710414158026
A002200,한국수출포장,코스피 종이·목재,2021,79.33,0.31,20.61274325564169,6.04,124.0,24.3285773455313,198.7332569886078,4.79,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5.296982761301555
A002210,동성제약,코스피 제약,2021,44.41,28.03,-3.863635690877465,-6.28,167.0,-4.732478474969388,91.69451567886637,-3.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.52930930878139
A002240,고려제강,코스피 금속,2021,81.71,3.95,13.67127723958179,7.39,44.0,11.883866578059072,99.5253220245888,3.19,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4.610409656206098
A002310,아세아제지,코스피 종이·목재,2021,88.22,1.4,25.59804645320678,9.6,86.0,52.390646662824345,275.18237939489035,7.19,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5.621061442397348
A002350,넥센타이어,코스피 화학,2021,55.53,21.57,17.07620551498983,-3.17,90.0,10.176498148180006,139.49643633228013,-0.74,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,4.945182124269064
A002380,KCC,코스피 화학,2021,57.36,29.8,10.364500548202129,3.49,45.0,2.8101719468374418,76.75471041379703,0.72,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4.3535591333244845
A002390,한독,코스피 제약,2021,46.53,31.17,2.7996982824858296,5.66,134.0,8.097634896026682,85.83048666443082,1.4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.463957788852779
A002410,범양건영,코스피 건설,2021,58.78,9.7,-27.529519664297087,2.79,136.0,24.592321680621,172.60890546455394,5.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5.156805099669465
A002450,삼익악기,코스피 제조,2021,56.67,32.27,40.465552246938486,7.41,81.0,-5.595903399760146,69.36033798952745,7.23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.25362972357481
A002460,HS화성,코스피 건설,2021,63.5,0.5,0.7088922317302515,7.12,104.0,54.15851063168493,225.80295091559492,5.05,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5.424081582860642
A002600,조흥,코스피 음식료·담배,2021,54.47,30.67,12.693802240318751,7.6,180.0,24.944034015044046,63.141681092909295,6.23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.161094403664435
A002690,동일제강,코스피 금속,2021,85.06,0.12,48.264493591846815,4.32,129.0,-30.26664156927553,309.6125110239089,5.01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5.7385461900833645
A002700,신일전자,코스피 유통,2021,67.66,7.29,12.221874390925748,4.96,245.00000000000003,18.178549339326143,146.80883070415848,6.86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.995919754389352
A002710,TCC스틸,코스피 금속,2021,41.29,37.3,26.09525394050096,5.68,361.0,3.571895059298949,82.69202522760611,10.15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4.427143694910861
A002720,국제약품,코스피 제약,2021,48.87,25.88,-8.512752346783214,-1.51,169.0,13.396880176213836,57.09896183866039,-1.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.062147795172582
A002760,보락,코스피 화학,2021,80.87,5.89,3.8420263268476473,4.26,89.0,10.92992572147644,195.26916601892145,3.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.279487013136881
A002880,대유에이텍,코스피 운송장비·부품,2021,25.45,28.34,13.09446428181953,3.27,358.0,2.981836010297812,51.18708840598253,-2.15,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.9548351157485007
A002900,TYM,코스피 기계·장비,2021,48.47,27.82,14.260970419228691,4.07,215.0,5.86114136469195,59.539049461073056,9.71,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4.103288602463919
A002920,유성기업,코스피 운송장비·부품,2021,70.77,0.16,14.274287861094416,-3.72,136.0,6.392235464794887,208.68864584693685,1.47,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.34562379169682
A002990,금호건설,코스피 건설,2021,38.15,9.92,12.867657399006015,5.39,388.0,16.644949813902834,81.64597071586768,9.58,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.414566071909481
A003010,혜인,코스피 유통,2021,52.37,19.2,-5.141673236759193,4.55,202.0,25.44109768777684,77.02392334037886,2.44,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4.357015489155887
A003080,성보화학,코스피 화학,2021,78.85,1.82,11.573857985217284,3.1,42.0,33.17779655683453,165.04412997295296,0.62,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5.112253596237058
A003200,일신방직,코스피 섬유·의류,2021,79.35,7.64,41.07292402945912,6.55,84.0,-11.19179134739483,159.49384252359476,5.2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5.078255577495167
A003220,대원제약,코스피 제약,2021,54.1,26.97,10.679443205504246,6.1,159.0,12.261220585049644,128.32507987369496,1.84,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.862329233509299
A003230,삼양식품,코스피 음식료·담배,2021,51.08,27.86,-0.92801172933632,8.92,187.0,15.49871244349552,118.11215126373511,8.06,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.780065496881041
A003350,한국화장품제조,코스피 화학,2021,56.16,29.24,9.387601787291564,-1.14,155.0,37.49696858744301,163.31203347090022,-1.56,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,5.101767263206649
A003490,대한항공,코스피 운송·창고,2021,26.64,46.24,18.209450017745343,16.73,169.0,18.20653094221521,72.8731700047139,2.51,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.302349703909648
A003570,SNT다이내믹스,코스피 운송장비·부품,2021,75.4,0.17,13.676936842032749,8.51,42.0,0.5720384568206193,306.8900861923981,7.36,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,5.729742856271122
A003670,포스코퓨처엠,코스피 전기·전자,2021,61.98,28.64,27.25318056236632,6.22,118.0,6.37943304465256,266.93432446022683,4.14,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.590741892495014
A003720,삼영,코스피 화학,2021,60.18,14.96,11.191262110774014,2.42,232.0,23.1740071455134,142.21673966779886,4.45,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4.964359144816109
A003780,진양산업,코스피 화학,2021,68.75,10.74,23.788512568285448,9.21,153.0,33.29886932780228,115.79083122861424,10.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.7603845675578444
A003830,대한화섬,코스피 화학,2021,81.74,0.83,35.04715550543109,2.69,17.0,-1.92219889693331,237.2277161923791,2.99,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5.473227006963266
A003850,보령,코스피 제약,2021,57.12,26.58,9.782544627209022,8.43,147.0,20.623672313715232,214.171905965886,3.74,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5.371437271279774
A003920,남양유업,코스피 음식료·담배,2021,80.48,10.41,0.388056689510674,-7.82,113.0,19.73741557206768,275.693908661693,-5.73,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5.622911872317434
A003960,사조대림,코스피 음식료·담배,2021,55.83,12.02,7.34678056957565,6.71,333.0,9.88394749242344,58.32903400259079,8.38,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,4.083098798368085
A004020,현대제철,코스피 금속,2021,51.98,33.96,28.41374620423118,11.5,117.0,9.969232061690256,82.08628193599449,4.15,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.419879609245131
A004080,신흥,코스피 유통,2021,75.99,0.53,8.799106030743587,9.46,135.0,21.06147151098701,90.1944592053616,9.99,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.512994140907491
A004090,한국석유,코스피 비금속,2021,56.81,27.67,15.41549533869544,2.37,183.0,-0.1212601426984891,105.3761145981307,3.58,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4.666981064846923
A004170,신세계,코스피 유통,2021,48.71,28.15,14.508303240805963,15.64,45.0,14.78990850888177,20.6489722930398,2.87,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3.074957984178145
A004250,NPC,코스피 화학,2021,69.37,18.82,16.617184029032252,4.15,132.0,24.767271928270315,90.65055271712797,4.35,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.517983005005423
A004270,남성,코스피 유통,2021,49.45,25.54,22.630019983950667,6.26,73.0,11.60237436832282,90.27665545188222,3.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.51389506434663
A004310,현대약품,코스피 제약,2021,52.85,18.21,5.142116491506821,-1.12,158.0,6.643026168569656,137.12860549036066,-1.97,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4.928185175028971
A004360,세방,코스피 운송·창고,2021,71.37,10.11,7.575591599327769,2.68,110.0,19.739621848626697,144.66978494221172,2.23,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.981342313124294
A004370,농심,코스피 음식료·담배,2021,79.97,0.38,-0.1480712240379378,2.96,105.0,27.12997573893854,135.04925012636966,2.82,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4.9130169534637504
A004380,삼익THK,코스피 기계·장비,2021,51.62,31.96,17.671797213211814,4.77,162.0,25.80726531452117,72.92462973473607,3.05,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4.303046057065004
A004430,송원산업,코스피 화학,2021,50.38,29.03,35.46604880383395,8.69,173.0,-6.212295784218146,65.85832739205594,6.48,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.202575864107928
A004440,삼일씨엔에스,코스피 비금속,2021,79.33,3.44,20.423812304212063,6.0,81.0,-16.115231279502925,154.21124640335364,-0.96,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,5.044787069062869
A004450,삼화왕관,코스피 금속,2021,63.95,25.05,7.12238593947081,7.84,80.0,12.23688818087266,123.53985926251158,2.37,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4.824625819385145
A004490,세방전지,코스피 전기·전자,2021,79.92,8.66,15.49717828013053,7.51,109.0,-0.7719711286191548,259.6714063069416,6.08,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5.5632606344751
A004540,깨끗한나라,코스피 종이·목재,2021,37.58,41.32,-2.291605388285201,1.98,269.0,7.448551833971232,51.33260117635482,1.08,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3.957619526321598
A004560,현대비앤지스틸,코스피 금속,2021,64.98,18.22,25.7318132497542,10.4,185.0,6.858450113367226,166.24070352891758,9.83,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,5.119434113181965
A004690,삼천리,코스피 전기·가스,2021,42.96,15.97,9.522339883983522,1.15,199.0,14.880662552097816,163.3751086035352,1.3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5.102151063637728
A004700,조광피혁,코스피 섬유·의류,2021,85.5,4.88,7.123284015118236,10.5,30.0,-28.95260295594267,245.3323581006948,2.86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.506681673276429
A004710,한솔테크닉스,코스피 전기·전자,2021,48.32,30.15,-8.668836344015284,-2.05,259.0,-7.780739583938375,169.79611698454042,1.56,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,5.140470546813492
A004720,팜젠사이언스,코스피 제약,2021,47.57,29.41,13.716349368585323,-4.49,144.0,9.245391993008292,87.27578111443454,-2.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.4804657904236675
A004830,덕성,코스피 화학,2021,68.34,19.02,-0.6009102673357858,4.22,147.0,17.90841430390655,177.8876384901343,4.86,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.186757890811158
A004840,DRB동일,코스피 화학,2021,66.31,28.28,-11.34032219535921,0.45,46.0,-25.340596877537664,71.65988242600324,-5.19,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4.285789408652512
A004910,조광페인트,코스피 화학,2021,50.75,32.07,18.696485482787683,-3.34,126.0,-2.6003210385174738,56.29647137220347,-3.9,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4.0482390401875294
A004960,한신공영,코스피 건설,2021,35.6,38.22,-13.892662405348355,3.65,206.0,-6.513286741086978,110.56045312091322,3.23,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.714566624430075
A004970,신라교역,코스피 농업·임업 및 어업,2021,83.24,8.15,-4.855016840109294,3.71,56.00000000000001,-7.387262020966593,184.83207564344,6.96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.224843446805271
A004980,성신양회,코스피 비금속,2021,42.32,34.18,15.442169236256342,4.9,139.0,5.066968916757206,56.68340265269024,0.67,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4.054969483134975
A005010,휴스틸,코스피 금속,2021,70.14,14.33,63.959843530967305,8.45,111.0,-1.4857986592373833,106.346258620757,3.41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.676059671558678
A005070,코스모신소재,코스피 화학,2021,58.96,25.4,49.7620680625233,7.12,160.0,18.208211255431376,85.56763875879929,5.06,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4.460926059342233
A005180,빙그레,코스피 음식료·담배,2021,77.81,1.11,8.426519246317298,3.18,170.0,28.84117803370477,141.75258844432898,-1.48,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.961112981081559
A005300,롯데칠성,코스피 음식료·담배,2021,41.06,41.49,8.472097390132372,7.44,172.0,14.885843609112849,70.3375073930931,3.58,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4.26742223949826
A005380,현대차,코스피 운송장비·부품,2021,66.04,9.07,9.759218737916008,1.19,105.0,20.914820238960647,103.02522611615736,0.82,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.644633428537946
A005420,코스모화학,코스피 화학,2021,36.04,42.83,50.25385129051634,4.85,144.0,0.0974446661122594,16.219186842263582,1.43,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2.84602427618098
A005440,현대지에프홀딩스,코스피 금융,2021,82.5,0.17,10.492350597762012,2.59,117.0,28.214904754635235,143.42389099580214,3.44,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.972752662882799
A005490,POSCO홀딩스,코스피 금속,2021,76.33,13.46,50.58589450811964,16.66,85.0,31.43442808094717,232.5248138658368,8.56,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.453288340695483
A005500,삼진제약,코스피 제약,2021,70.43,16.39,6.338304171039955,13.56,112.0,24.374951749984003,141.70206193713125,9.44,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.960758973832717
A005610,SPC삼립,코스피 음식료·담배,2021,34.85,44.29,8.208684348590012,4.75,434.0,14.248447798072824,48.21603507439921,4.36,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3.8962194865454576
A005690,파미셀,코스피 제약,2021,67.71,18.28,37.24188168273024,15.18,86.0,-17.14357666438371,186.8502840810645,11.52,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,5.23564528429493
A005720,넥센,코스피 화학,2021,83.58,3.09,43.598207217345575,5.16,85.0,7.268281764120436,145.47791260348305,3.81,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4.986874649878883
A005750,대림B&Co,코스피 비금속,2021,48.24,25.62,12.68993764664721,1.26,164.0,-1.029327301965004,55.211941278715024,0.39,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4.029129212598286
A005800,신영와코루,코스피 섬유·의류,2021,84.74,6.32,6.396883636608108,1.9,60.0,16.88167298089025,215.30042858511788,1.97,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.376668314395413
A005810,풍산홀딩스,코스피 금융,2021,89.42,0.2,23.90348551876378,8.11,26.0,0.9649221452612772,198.1532403534752,1.76,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.2940745804140645
A005820,원림,코스피 섬유·의류,2021,79.36,13.08,26.755117839294407,-0.3,55.00000000000001,-9.970837512598786,169.1118129590393,1.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.136455944133563
A005850,에스엘,코스피 운송장비·부품,2021,77.02,0.0,14.65075461350338,6.67,155.0,53.14508162341278,281.97602806012515,7.91,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5.645362187554115
A005870,휴니드,코스피 전기·전자,2021,49.82,4.3,13.132732719586173,5.84,180.0,-13.618823347376685,75.74499585586825,5.05,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,4.3404881837666505
A005950,이수화학,코스피 화학,2021,52.19,35.23,39.76917330155467,5.89,266.0,14.52494435850734,78.91638568390317,4.18,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4.380980909142268
A005960,동부건설,코스피 건설,2021,53.76,15.33,-6.826555576168792,5.68,200.0,0.2007639633043245,166.13939025057672,9.94,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.1188281364308015
A006040,동원산업,코스피 금융,2021,49.99,38.88,3.868863503757791,12.47,93.0,17.522456860445143,76.94971224611767,4.68,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,4.356063903978276
A006060,화승인더,코스피 화학,2021,49.45,29.16,-10.24378123223444,2.17,431.0,8.306424487768096,72.58154312517061,3.95,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4.298394221530251
A006090,사조오양,코스피 음식료·담배,2021,62.26,20.16,0.3847715458559664,6.2,172.0,16.97484900734192,62.0166958398972,4.97,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.143399704613405
A006110,삼아알미늄,코스피 금속,2021,53.76,28.02,37.3128250326783,7.3,184.0,14.80256155429484,54.59951962371874,5.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4.018174561358039
A006280,녹십자,코스피 제약,2021,63.64,23.76,-4.679672810030877,5.14,101.0,16.810527957316918,116.29714963039976,7.47,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4.764710455538095
A006360,GS건설,코스피 건설,2021,37.69,21.02,-12.316699477858927,6.6,168.0,10.528253108682003,94.55760949972142,2.57,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.559729306444852
