조사년도,학교명,시도명,지역명,학제유형명,고등교육학교_입학생수,6학년재적학생수,5학년재적학생수,4학년재적학생수,3학년재적학생수,2학년재적학생수,1학년재적학생수
2010,총신대학교,서울,서울 동작구,대학,397,0,0,583,506,540,538
2010,대신대학교,경북,경북 경산시,대학,110,0,0,172,217,167,150
2010,계명대학교,대구,대구 달서구,대학,5509,0,22,7710,7632,9104,10220
2010,충북대학교,충북,충북 청주시,대학,3311,0,39,5501,4859,6532,3925
2010,강남대학교,경기,경기 용인시,대학,1854,0,0,2713,2517,2720,2468
2010,공주교육대학교,충남,충남 공주시,교육대학,480,0,0,520,518,538,512
2010,울산과학기술대학교,울산,울산 울주군,대학,741,0,0,0,0,462,762
2010,포항공과대학교,경북,경북 포항시,대학,307,0,0,533,414,374,318
2010,강릉원주대학교,강원,강원 강릉시,대학,1647,0,0,1765,1938,3158,1972
2010,강릉원주대학교,강원,강원 원주시,대학,581,0,0,564,586,1056,655
2010,서울기독대학교,서울,서울 은평구,대학,183,0,0,208,208,237,192
2010,청운대학교,충남,충남 홍성군,산업대학,1703,0,0,1400,1675,2217,3591
2010,서울장신대학교,경기,경기 광주시,대학,137,0,0,143,164,182,190
2010,극동대학교,충북,충북 음성군,대학,1202,0,0,1025,1285,2065,1850
2010,창원대학교,경남,경남 창원시,대학,1981,0,27,3481,2747,4276,2259
2010,숭실대학교,서울,서울 동작구,대학,3152,0,50,5481,4881,5373,3900
2010,영남대학교,경북,경북 경산시,대학,5383,0,59,9716,7685,9024,9065
2010,인하대학교,인천,인천 남구,대학,3980,0,55,7826,7022,8342,4831
2010,건국대학교,서울,서울 광진구,대학,3397,0,0,6039,5292,5995,5862
2010,건국대학교,충북,충북 충주시,대학,1949,0,0,2794,2668,3772,2582
2010,중앙승가대학교,경기,경기 김포시,대학,75,0,0,99,68,54,73
2010,경성대학교,부산,부산 남구,대학,3434,0,0,4453,4035,4988,6067
2010,경남대학교,경남,경남 마산시,대학,3544,0,30,4691,4000,7255,4786
2010,성균관대학교,서울,서울 종로구,대학,4212,0,73,9427,7160,6587,4840
2010,호남신학대학교,광주,광주 남구,대학,164,0,0,223,195,190,215
2010,우석대학교,전북,전북 완주군,대학,2034,0,0,2364,2471,3351,2949
2010,경주대학교,경북,경북 경주시,대학,1401,0,5,1370,1212,2359,1981
2010,예수대학교,전북,전북 전주시,대학,145,0,0,146,137,158,147
2010,선문대학교,충남,충남 아산시,대학,2568,0,40,2400,2993,5645,3097
2010,제주교육대학교,제주,제주 제주시,교육대학,0,0,0,147,146,6,2
2010,가야대학교,경남,경남 김해시,대학,743,0,0,693,617,765,1161
2010,가야대학교,경북,경북 고령군,대학,35,0,0,1,36,2,37
2010,성결대학교,경기,경기 안양시,대학,1420,0,0,1809,1648,2133,2094
2010,경북대학교,경북,경북 상주시,대학,1182,0,0,0,0,523,1754
2010,경북대학교,대구,대구 북구,대학,4245,0,41,6029,5752,7740,8529
2010,한국산업기술대학교,경기,경기 시흥시,산업대학,1595,0,0,2115,2000,2322,3575
2010,한국교원대학교,충북,충북 청원군,대학,613,0,0,661,753,712,655
2010,한밭대학교,대전,대전 유성구,산업대학,1938,0,11,3072,3582,3361,3630
2010,경기대학교,경기,경기 수원시,대학,2896,0,98,4135,3925,4645,4830
2010,경기대학교,서울,서울 서대문구,대학,605,0,0,732,719,880,950
2010,경북외국어대학교,대구,대구 북구,대학,136,0,0,79,126,113,173
2010,가천대학교,경기,경기 성남시,대학,3544,0,50,3998,4333,5520,4296
2010,조선대학교,광주,광주 동구,대학,5126,0,30,7242,6562,10260,6791
2010,한세대학교,경기,경기 군포시,대학,692,0,0,963,908,1040,810
2010,협성대학교,경기,경기 화성시,대학,1204,0,0,1478,1521,1928,1300
2010,금오공과대학교,경북,경북 구미시,대학,1461,0,34,2731,2112,3795,1869
2010,루터대학교,경기,경기 용인시,대학,195,0,0,105,116,201,217
2010,한신대학교,경기,경기 오산시,대학,1371,0,0,1805,1744,2351,2078
2010,서원대학교,충북,충북 청주시,대학,1883,0,14,1793,2085,3231,2259
2010,용인대학교,경기,경기 용인시,대학,1613,0,0,1846,2038,2308,2759
2010,칼빈대학교,경기,경기 용인시,대학,124,0,0,136,136,173,155
2010,부산장신대학교,경남,경남 김해시,대학,69,0,0,79,81,96,91
2010,아주대학교,경기,경기 수원시,대학,2179,0,57,3775,3610,4540,2675
2010,제주국제대학교,제주,제주 서귀포시,대학,94,0,0,162,295,255,200
2010,전주대학교,전북,전북 전주시,대학,3107,0,23,3536,3161,4291,5324
2010,서경대학교,서울,서울 성북구,대학,1567,0,0,2239,2067,2259,2502
2010,부산교육대학교,부산,부산 연제구,교육대학,493,0,0,603,560,537,511
2010,서울신학대학교,경기,경기 부천시,대학,596,0,0,736,704,792,765
2010,인천가톨릭대학교,인천,인천 강화군,대학,208,0,0,98,166,212,229
2010,한국성서대학교,서울,서울 노원구,대학,274,0,0,284,344,327,359
2010,광주대학교,광주,광주 남구,대학,2033,0,0,1670,1824,2754,2036
2010,명신대학교,전남,전남 순천시,대학,182,0,0,221,199,157,201
2010,단국대학교,경기,경기 용인시,대학,2666,0,62,3982,3773,4276,4442
2010,단국대학교,충남,충남 천안시,대학,2911,0,0,3864,3965,4607,5116
2010,동서대학교,부산,부산 사상구,대학,2888,0,30,3570,3270,5575,3767
2010,신라대학교,부산,부산 사상구,대학,2687,0,0,3110,2805,3309,4962
2010,안동대학교,경북,경북 안동시,대학,1734,0,0,2068,2053,2871,3378
2010,한라대학교,강원,강원 원주시,대학,1081,0,0,783,868,1773,2307
2010,가톨릭대학교,경기,경기 부천시,대학,1764,0,0,3056,2394,2780,2029
2010,가톨릭대학교,서울,서울 서초구,대학,93,0,0,194,186,133,175
2010,가톨릭대학교,서울,서울 종로구,대학,59,0,0,64,144,60,66
2010,강원대학교,강원,강원 삼척시,대학,1883,0,21,1391,1684,2944,3981
2010,강원대학교,강원,강원 춘천시,대학,3668,0,42,6175,5161,6888,4269
2010,한림대학교,강원,강원 춘천시,대학,2078,0,0,2591,2853,3968,2641
2010,서울시립대학교,서울,서울 동대문구,대학,1927,0,57,3423,3261,3397,2655
2010,감리교신학대학교,서울,서울 서대문구,대학,214,0,0,286,387,324,233
2010,삼척대학교2,강원,강원 삼척시,산업대학,0,0,0,0,0,0,0
2010,대구한의대학교,경북,경북 경산시,대학,1859,0,0,1893,1874,2498,3543
2010,영산대학교,경남,경남 양산시,대학,1090,0,0,491,647,1465,1480
2010,영산대학교,부산,부산 해운대구,대학,725,0,0,441,573,1114,952
2010,건양대학교,대전,대전 서구,대학,385,0,0,355,358,518,469
2010,건양대학교,충남,충남 논산시,대학,1652,0,0,2356,2132,3193,1872
2010,덕성여자대학교,서울,서울 도봉구,대학,1416,0,0,2243,1772,1484,1450
2010,김천대학교,경북,경북 김천시,대학,1115,0,0,0,0,0,1105
2010,호남대학교,광주,광주 광산구,대학,2035,0,0,2113,2136,2921,2653
2010,세명대학교,충북,충북 제천시,대학,2323,0,0,2186,2797,4536,2930
2010,경일대학교,경북,경북 경산시,대학,1859,0,19,1213,1160,1753,3771
2010,영동대학교,충북,충북 영동군,대학,1011,0,0,661,719,1422,1944
2010,부산외국어대학교,부산,부산 남구,대학,2373,0,0,3261,3213,4376,3042
2010,경희대학교,경기,경기 용인시,대학,2839,0,0,4639,4171,5124,4129
2010,경희대학교,서울,서울 동대문구,대학,2926,0,0,4625,4484,4897,3929
2010,동덕여자대학교,서울,서울 성북구,대학,1857,0,0,2909,2203,1830,1822
2010,한남대학교,대전,대전 대덕구,대학,3282,0,26,3779,4022,6057,3694
2010,진주교육대학교,경남,경남 진주시,교육대학,433,0,0,499,489,477,440
2010,청주대학교,충북,충북 청주시,대학,3364,0,30,4816,4390,6176,4449
2010,동명정보대학교,부산,부산 남구,산업대학,0,0,0,864,673,570,376
2010,평택대학교,경기,경기 평택시,대학,1031,0,0,1232,1257,1598,1178
2010,대불대학교,전남,전남 영암군,대학,1167,0,0,1038,1443,1511,1394
2010,한국기술교육대학교,충남,충남 천안시,대학,960,0,13,1571,1198,2135,1111
2010,세종대학교,서울,서울 광진구,대학,2580,0,46,3854,3779,4139,4326
2010,광주교육대학교,광주,광주 북구,교육대학,437,0,0,499,469,472,445
2010,청주교육대학교,충북,충북 청주시,교육대학,399,0,0,435,439,441,409
2010,대전대학교,대전,대전 동구,대학,2642,0,31,2459,2645,3980,5364
2010,충주대학교,충북,충북 충주시,대학,2298,0,0,0,0,0,2271
2010,한동대학교,경북,경북 포항시,대학,817,0,0,1458,1227,1439,1277
2010,우송대학교,대전,대전 동구,대학,2343,0,0,24,36,2636,2688
2010,배재대학교,대전,대전 서구,대학,2587,0,37,2664,2952,4599,3271
2010,목원대학교,대전,대전 서구,대학,2555,0,52,2606,3058,4721,3217
2010,서울교육대학교,서울,서울 서초구,교육대학,484,0,0,584,543,515,497
2010,호서대학교,충남,충남 아산시,대학,3478,0,43,3610,3853,5567,5551
2010,광주과학기술원,광주,광주 북구,대학,100,0,0,0,0,0,0
2010,군산대학교,전북,전북 군산시,대학,2139,0,0,2397,2751,4448,2643
2010,숙명여자대학교,서울,서울 용산구,대학,2568,0,0,3881,3520,2750,2912
2010,남서울대학교,충남,충남 천안시,산업대학,2866,0,0,3412,3921,5376,3669
2010,충주대학교,충북,충북 충주시,산업대학,0,0,27,2514,2833,4223,1103
2010,명지대학교,경기,경기 용인시,대학,1901,0,169,2765,2479,3798,2291
2010,명지대학교,서울,서울 서대문구,대학,1516,0,0,3173,2667,2725,1807
2010,춘천교육대학교,강원,강원 춘천시,교육대학,446,0,0,546,477,470,453
2010,목포해양대학교,전남,전남 목포시,대학,656,0,0,680,663,864,897
2010,서울한영대학교,서울,서울 구로구,대학,205,0,0,221,239,279,247
2010,중원대학교,충북,충북 괴산군,대학,516,0,0,0,0,187,511
2010,한국항공대학교,경기,경기 고양시,대학,984,0,0,1527,1430,1721,1951
2010,원광대학교,전북,전북 익산시,대학,4571,0,28,5484,5678,8474,5753
2010,경상국립대학교,경남,경남 진주시,대학,3567,0,43,5060,4697,7367,4344
2010,영남신학대학교,경북,경북 경산시,대학,136,0,0,202,182,170,160
2010,이화여자대학교,서울,서울 서대문구,대학,3378,0,36,7130,3969,3329,3445
2010,고신대학교,부산,부산 영도구,대학,1069,0,0,1188,1138,1625,1458
2010,경남과학기술대학교,경남,경남 진주시,산업대학,1488,0,11,1934,1900,2041,2702
2010,순천향대학교,충남,충남 아산시,대학,2789,0,0,3427,3876,5310,3062
2010,한국체육대학교,서울,서울 송파구,대학,607,0,0,792,775,932,628
2010,남부대학교,광주,광주 광산구,대학,800,0,0,575,661,869,1194
2010,초당대학교,전남,전남 무안군,산업대학,953,0,0,1168,1333,1211,1539
2010,상주대학교,경북,경북 상주시,산업대학,0,0,0,1048,1452,1501,1081
2010,한양대학교,경기,경기 안산시,대학,2074,0,57,4003,3485,3797,2291
2010,한양대학교,서울,서울 성동구,대학,3262,0,110,7314,5958,5699,3721
2010,부경대학교,부산,부산 남구,대학,3846,0,70,6960,5465,8077,4735
2010,수원대학교,경기,경기 화성시,대학,2919,0,0,3794,3669,5104,3526
2010,한경대학교,경기,경기 안성시,산업대학,1474,0,18,2243,2253,2559,2261
2010,충남대학교,대전,대전 유성구,대학,4049,0,37,7039,6130,7882,4702
2010,한국외국어대학교,경기,경기 용인시,대학,1894,0,0,3194,3094,3173,2190
2010,한국외국어대학교,서울,서울 동대문구,대학,1994,0,0,3594,3351,3016,2267
2010,대구가톨릭대학교,경북,경북 경산시,대학,3481,0,16,4510,3803,5601,4236
2010,대구가톨릭대학교,대구,대구 남구,대학,0,0,0,48,44,44,55
2010,대구가톨릭대학교,대구,대구 중구,대학,28,0,0,77,20,37,28
2010,부산가톨릭대학교,부산,부산 금정구,대학,1066,0,0,1109,1269,1679,1242
2010,인제대학교,경남,경남 김해시,대학,2532,0,31,3082,2795,4622,2981
2010,인제대학교,부산,부산 부산진구,대학,85,0,0,260,267,202,189
2010,한국국제대학교,경남,경남 진주시,대학,1121,0,0,800,822,1273,1788
2010,한성대학교,서울,서울 성북구,대학,1778,0,0,2558,2591,3361,2004
2010,동국대학교,경북,경북 경주시,대학,2117,0,0,2756,2745,3461,3604
2010,동국대학교,서울,서울 중구,대학,3120,0,0,5816,5111,5147,4472
2010,서울과학기술대학교,서울,서울 노원구,산업대학,2173,0,42,4985,4869,4103,3994
2010,상지대학교,강원,강원 원주시,대학,2307,0,0,2558,2693,4184,2910
2010,차의과학대학교,경기,경기 포천시,대학,111,0,0,154,176,131,113
2010,중부대학교,충남,충남 금산군,대학,2353,0,0,1978,2093,3565,3907
2010,금강대학교,충남,충남 논산시,대학,103,0,0,118,108,161,108
2010,한국과학기술원,대전,대전 유성구,대학,895,0,0,0,0,0,0
2010,성신여자대학교,서울,서울 성북구,대학,2467,0,0,3731,3171,2577,2472
2010,침례신학대학교,대전,대전 유성구,대학,417,0,0,465,496,576,463
2010,순천대학교,전남,전남 순천시,대학,1979,0,62,2575,2353,3912,2422
2010,대구외국어대학교,경북,경북 경산시,대학,124,0,0,89,113,199,164
2010,가천의과학대학교,인천,인천 강화군,대학,924,0,0,1180,1256,1334,1016
2010,가톨릭꽃동네대학교,충북,충북 청원군,대학,131,0,0,139,147,189,143
2011,광주여자대학교,광주,광주 광산구,대학,1089,0,0,1047,1117,1126,1125
2011,호원대학교,전북,전북 군산시,산업대학,1460,0,0,1413,1897,2296,1856
2011,우송대학교,대전,대전 동구,산업대학,0,0,0,2632,368,593,194
2011,삼육대학교,서울,서울 노원구,대학,1383,0,11,1752,1760,1990,1815
2011,선교청대학교,충남,충남 천안시,대학,94,0,0,19,18,53,94
2011,광주대학교(산업대),광주,광주 남구,산업대학,0,0,0,234,75,40,6
2011,연세대학교,강원,강원 원주시,대학,1678,0,0,3410,3016,2777,2065
2011,연세대학교,서울,서울 서대문구,대학,3940,0,72,8252,7417,6064,4530
2011,전남대학교,광주,광주 북구,대학,3733,0,38,7617,5775,7382,4451
2011,전남대학교,전남,전남 여수시,대학,927,0,6,1206,1192,2038,1227
2011,대구대학교,경북,경북 경산시,대학,5018,0,0,6499,6195,10239,6360
2011,아세아연합신학대학교,경기,경기 양평군,대학,216,0,0,225,217,235,365
2011,전북대학교,전북,전북 익산시,대학,220,0,0,79,171,353,252
2011,전북대학교,전북,전북 전주시,대학,4311,0,33,6681,6021,8521,5058
2011,중앙대학교,경기,경기 안성시,대학,1992,0,22,3838,3075,3254,3010
2011,중앙대학교,서울,서울 동작구,대학,3006,0,47,5572,4775,5020,4568
2011,홍익대학교,서울,서울 마포구,대학,2752,0,169,4891,3756,4598,3603
2011,홍익대학교,충남,충남 연기군,대학,1592,0,82,2770,2147,2554,2106
2011,신경대학교,경기,경기 화성시,대학,338,0,0,52,121,328,569
2011,경운대학교,경북,경북 구미시,산업대학,1558,0,0,974,1823,2374,2724
2011,전주교육대학교,전북,전북 전주시,교육대학,351,0,0,411,413,399,362
2011,영산대학교(산업대),경남,경남 양산시,산업대학,0,0,0,404,89,28,4
2011,영산대학교(산업대),부산,부산 해운대구,산업대학,0,0,0,350,86,28,2
2011,광운대학교,서울,서울 노원구,대학,1963,0,53,3820,2827,3654,2773
2011,추계예술대학교,서울,서울 서대문구,대학,313,0,0,448,422,380,366
2011,광신대학교,광주,광주 북구,대학,120,0,0,179,172,114,141
2011,을지대학교,경기,경기 성남시,대학,1089,0,0,1472,1576,1542,1240
2011,을지대학교,대전,대전 중구,대학,162,0,0,269,207,302,225
2011,동의대학교,부산,부산 부산진구,대학,4370,0,47,5683,5068,8536,5684
2011,경인교육대학교,경기,경기 안양시,교육대학,0,0,0,412,440,405,0
2011,경인교육대학교,인천,인천 계양구,교육대학,697,0,0,441,434,387,728
2011,안양대학교,경기,경기 안양시,대학,1215,0,0,1648,1578,2059,1443
2011,안양대학교,인천,인천 강화군,대학,155,0,0,178,139,252,183
2011,대구교육대학교,대구,대구 남구,교육대학,475,0,0,556,556,550,482
2011,한려대학교,전남,전남 광양시,산업대학,0,0,0,270,318,472,57
2011,정석대학,서울,서울 강서구,기술대학(대학과정),72,0,0,56,79,0,0
2011,정석대학,서울,서울 강서구,기술대학(전문대학과정),23,0,0,0,0,15,26
2011,서남대학교,전북,전북 남원시,대학,668,0,0,354,434,1027,856
2011,서남대학교,충남,충남 아산시,대학,873,0,0,104,223,1026,1068
2011,공주대학교,충남,충남 공주시,대학,3481,0,43,4594,4602,6108,3986
2011,동명대학교,부산,부산 남구,대학,2460,0,0,1460,2434,4771,3872
2011,한일장신대학교,전북,전북 완주군,대학,271,0,0,397,371,319,357
2011,서강대학교,서울,서울 마포구,대학,1903,0,0,3473,3316,2996,2179
2011,부산대학교,부산,부산 금정구,대학,4914,0,27,8079,6906,8816,5680
2011,울산대학교,울산,울산 남구,대학,3143,0,57,5568,4381,6741,3992
2011,한서대학교,충남,충남 서산시,대학,2085,0,0,2305,2501,3726,2215
2011,건동대학교,경북,경북 안동시,대학,291,0,0,79,167,265,339
2011,광주가톨릭대학교,전남,전남 나주시,대학,24,0,0,23,57,39,25
2011,동양대학교,경북,경북 영주시,대학,1265,0,0,938,1123,2022,2280
2011,가톨릭관동대학교,강원,강원 강릉시,대학,2636,0,16,2270,3110,5133,3405
2011,한북대학교,경기,경기 동두천시,대학,525,0,0,148,258,655,559
2011,제주대학교,제주,제주 제주시,대학,2506,0,20,3946,3324,5103,3478
2011,서울여자대학교,서울,서울 노원구,대학,1906,0,0,3121,2419,1973,1918
2011,목포가톨릭대학교,전남,전남 목포시,대학,140,0,0,163,143,148,159
2011,강서대학교,서울,서울 강서구,대학,399,0,0,464,518,538,599
2011,한중대학교,강원,강원 동해시,대학,775,0,0,412,534,796,917
2011,대진대학교,경기,경기 포천시,대학,2154,0,0,2534,2828,3892,2446
