학교_식별자,소재지지번주소,개방ID,위도,경도,시군구별,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2015_해당지역예측학생수,2016_해당지역예측학생수,2017_해당지역예측학생수,2018_해당지역예측학생수,2019_해당지역예측학생수,2020_해당지역예측학생수,2021_해당지역예측학생수,2022_해당지역예측학생수,2023_해당지역예측학생수,2024_해당지역예측학생수,2025_해당지역예측학생수,2026_해당지역예측학생수,2027_해당지역예측학생수,2028_해당지역예측학생수,2029_해당지역예측학생수,2030_해당지역예측학생수,2031_해당지역예측학생수,2032_해당지역예측학생수,2033_해당지역예측학생수,2034_해당지역예측학생수,2035_해당지역예측학생수,2036_해당지역예측학생수,2037_해당지역예측학생수,2038_해당지역예측학생수,2039_해당지역예측학생수,2024년_예측_학생수,2025년_예측_학생수,2026년_예측_학생수,2027년_예측_학생수,2028년_예측_학생수,2029년_예측_학생수,2030년_예측_학생수,2031년_예측_학생수,2032년_예측_학생수,2033년_예측_학생수,2034년_예측_학생수,2035년_예측_학생수,2036년_예측_학생수,2037년_예측_학생수,2038년_예측_학생수,2039년_예측_학생수
부산해사고등학교 (부산),부산광역시 영도구 동삼동 1167,4273569583,35.0741905,129.0770175,부산광역시 영도구,627,542,474,472,480,477,478,478,475,466,457,450,445,408,384,5939.0,5425.0,4967.0,4415.0,3963.0,3508.0,3158.0,2905.0,2851.0,2856.0,2668.0,2567.0,2512.0,2538.0,2328.0,2130.0,1971.0,1906.0,1722.0,1492.0,1219.0,1039.0,901.0,876.0,904.0,417.72585090632253,413.0950764015092,410.607266694136,409.2525188336853,409.8929450949893,404.72027144599565,399.84317914837305,395.9267262427064,394.3256605894465,389.79341320175683,384.12810396714474,377.403628223453,372.969907952887,369.5707224121197,368.9549279300967,369.6446177499625
부석고등학교 (충남),충청남도 서산시 부석면 취평리 550,3489025592,36.71916922,126.4011757,서산시,531,497,468,442,467,463,479,479,486,453,402,378,352,350,361,6657.0,6570.0,6281.0,5730.0,5132.0,4792.0,4577.0,4468.0,4694.0,4940.0,5116.0,5041.0,5064.0,5154.0,5040.0,5028.0,4946.0,4909.0,4627.0,4301.0,3930.0,3640.0,3330.0,3173.0,2925.0,383.74392200503263,395.09038170870934,390.25524263043803,391.7380186144412,397.54018550836685,390.1907741093944,389.417151856871,384.13073313129433,381.74539785268047,363.5652749183803,342.5485370581609,318.63071575097877,299.9348446483296,279.94960312480816,269.82804532096014,253.83985210214294
부안고등학교 (전북),전북특별자치도 부안군 부안읍 봉덕리 726-10,9848835527,35.71604257,126.7289178,부안군,471,481,486,491,494,490,474,458,454,451,410,368,327,311,317,2283.0,2224.0,2066.0,1816.0,1553.0,1382.0,1243.0,1119.0,1103.0,1084.0,1094.0,1054.0,1065.0,1082.0,1014.0,984.0,885.0,855.0,825.0,773.0,731.0,610.0,563.0,475.0,433.0,320.07397802567215,321.443606870832,315.9650914901926,317.4716832198684,319.8000522566402,310.4865761095532,306.37768957407366,292.8183640069912,288.70947747151166,284.6005909360321,277.4785209412009,271.7260797915295,255.1535707650954,248.71631519284412,236.66358135543746,230.91114020576612
부안여자고등학교 (전북),전북특별자치도 부안군 부안읍 봉덕리 658-8,2380399405,35.71495545,126.7359295,부안군,564,568,566,566,565,562,568,553,526,417,325,259,239,227,215,2283.0,2224.0,2066.0,1816.0,1553.0,1382.0,1243.0,1119.0,1103.0,1084.0,1094.0,1054.0,1065.0,1082.0,1014.0,984.0,885.0,855.0,825.0,773.0,731.0,610.0,563.0,475.0,433.0,194.58800479472058,197.72273151208105,185.18382464263925,188.63202403173574,193.9610594512485,172.6449177731974,163.24073762111607,132.20694311924757,122.80276296716625,113.39858281508486,97.09800388481054,83.93215167189663,46.00195839183516,31.268742820241044,3.683147707469061,-9.482704505444843
부여고등학교 (충남),충청남도 부여군 부여읍 가탑리 259,7023964107,36.27386362,126.923073,부여군,755,776,797,791,800,788,776,743,693,621,538,482,436,414,421,2668.0,2543.0,2367.0,2092.0,1876.0,1706.0,1630.0,1537.0,1493.0,1455.0,1349.0,1295.0,1192.0,1192.0,1117.0,1080.0,1023.0,966.0,900.0,764.0,658.0,563.0,482.0,429.0,356.0,398.53455066638963,364.70809464308377,347.47574912177697,314.6066456274326,314.6066456274326,290.67283240339543,278.8654845462038,260.67578649593554,242.4860884456673,221.42433280851458,178.02435149559386,144.19789547228802,113.88173205517427,88.03321377321413,71.11998576156122,47.8244075568317
부여여자고등학교 (충남),충청남도 부여군 부여읍 가탑리 368-4,9829847633,36.28531993,126.9152923,부여군,651,637,622,631,630,620,599,576,529,470,428,381,339,295,292,2668.0,2543.0,2367.0,2092.0,1876.0,1706.0,1630.0,1537.0,1493.0,1455.0,1349.0,1295.0,1192.0,1192.0,1117.0,1080.0,1023.0,966.0,900.0,764.0,658.0,563.0,482.0,429.0,356.0,295.49447671297065,267.99763859467583,253.989815402337,227.27118968361657,227.27118968361657,207.81587969425703,198.21792676617304,183.43189117425976,168.64585558234654,151.52518279171017,116.24622067767154,88.74938255937676,64.10598990618803,43.09425511767974,29.345836058532342,10.40933433555574
부여전자고등학교 (충남),충청남도 부여군 임천면 만사리 199,7691744565,36.17627488,126.8917865,부여군,216,217,212,212,214,211,212,199,180,133,108,91,71,65,70,2668.0,2543.0,2367.0,2092.0,1876.0,1706.0,1630.0,1537.0,1493.0,1455.0,1349.0,1295.0,1192.0,1192.0,1117.0,1080.0,1023.0,966.0,900.0,764.0,658.0,563.0,482.0,429.0,356.0,55.91503431310343,42.14483351067469,35.12982555472041,21.74934741651134,21.74934741651134,12.00628081101928,7.199701285643215,-0.20502933453076366,-7.609759954704714,-16.18365856753772,-33.85108601216329,-47.62128681459207,-59.962504514881985,-70.48501644881341,-77.37011685002778,-86.85336834604004
부여정보고등학교 (충남),충청남도 부여군 규암면 외리 198,5175816953,36.27731649,126.8817737,부여군,443,437,435,419,417,378,340,307,265,218,187,174,187,170,165,2668.0,2543.0,2367.0,2092.0,1876.0,1706.0,1630.0,1537.0,1493.0,1455.0,1349.0,1295.0,1192.0,1192.0,1117.0,1080.0,1023.0,966.0,900.0,764.0,658.0,563.0,482.0,429.0,356.0,148.12214286411563,133.1606573528776,125.53876850752991,111.00072126547784,111.00072126547784,100.41476453582828,95.19235921586784,87.14703210133416,79.10170498680048,69.78606306470888,50.59019486161101,35.62870935037296,22.219830826150186,10.786997558128661,3.3062548025096348,-6.99740974768261
부영여자고등학교 (전남),전라남도 여수시 안산동 657-1,2677843511,34.75860431,127.6507122,여수시,1047,1027,992,998,979,981,952,940,884,813,740,701,667,634,639,13687.0,13188.0,12391.0,11227.0,10024.0,9155.0,8542.0,7954.0,7795.0,7793.0,7712.0,7523.0,7649.0,7784.0,7654.0,7296.0,7227.0,7089.0,6812.0,6053.0,5339.0,4787.0,4399.0,4094.0,3744.0,626.6645482241202,622.1429523060215,611.5925618304582,618.6261554808337,626.1621486776647,618.9052663399757,598.9209288254166,595.0691989692585,587.3657392569424,571.9029976604819,529.5339692427435,489.676938557282,458.8630997080177,437.2040970386073,420.17833463095224,400.6405744910202
부원고등학교 (경기),경기도 이천시 장호원읍 장호원리 261-6,7355035603,37.11673313,127.619479,이천시,634,621,592,585,545,528,538,556,531,473,409,343,293,289,315,9375.0,9786.0,9570.0,8929.0,8071.0,7503.0,7085.0,6880.0,7040.0,7060.0,6791.0,6558.0,6663.0,7015.0,6714.0,6372.0,6036.0,5902.0,5640.0,5129.0,4609.0,4145.0,3836.0,3667.0,3566.0,305.3246913641205,280.20534168588284,258.44768936235363,268.25263998025304,301.122569670735,273.0150445660899,241.0789196963603,209.70307771908205,197.19009312100087,172.7244068172899,125.00698047684585,76.44912979772477,33.120586114816774,4.2660171535698055,-11.515284317144562,-20.94671300674304
부일외국어고등학교 (부산),부산광역시 사하구 감천동 634-61,6232727468,35.09073609,129.0025604,부산광역시 사하구,800,799,790,766,722,692,652,618,614,592,592,582,570,541,542,15158.0,14376.0,13255.0,11931.0,10580.0,9871.0,9233.0,8970.0,8864.0,9125.0,9171.0,9136.0,9257.0,9511.0,9309.0,8794.0,8271.0,7818.0,7159.0,6291.0,5419.0,4681.0,4006.0,3652.0,3401.0,557.8331845428539,558.4792871431252,557.987687338571,559.6872180914588,563.254828101653,560.4175949439395,553.1840549626402,545.8381493117286,539.4754432699256,530.2193212356028,518.0276460826558,505.7797880949025,495.41405507315716,485.9332016996096,480.9610208192602,477.4355479351707
부일전자디자인고등학교 (부산),부산광역시 사하구 감천동 634-61,1324440538,35.09073609,129.0025604,부산광역시 사하구,722,716,717,699,677,635,588,561,528,501,470,436,416,406,415,15158.0,14376.0,13255.0,11931.0,10580.0,9871.0,9233.0,8970.0,8864.0,9125.0,9171.0,9136.0,9257.0,9511.0,9309.0,8794.0,8271.0,7818.0,7159.0,6291.0,5419.0,4681.0,4006.0,3652.0,3401.0,417.65506193580245,418.94063864532257,417.9624824532964,421.3441081457297,428.4427273678624,422.79736877388285,408.4044990912122,393.788050850364,381.1279149935683,362.7106312637043,338.4523577014554,314.0822948601178,293.45717286825186,274.592732022033,264.69938082268266,257.68460355986645
부천고등학교 (경기),경기도 부천시 소사구 송내동 437,1827657818,37.47991398,126.7663039,부천시,1684,1654,1634,1555,1455,1343,1224,1182,1052,893,762,716,676,669,656,35969.0,33457.0,31032.0,28893.0,27372.0,27095.0,26596.0,25807.0,25932.0,26365.0,26170.0,25410.0,25069.0,25138.0,23830.0,22802.0,21370.0,20575.0,19394.0,17932.0,16253.0,14437.0,12902.0,11951.0,11047.0,698.5479687284947,686.4481490855198,639.2898776564907,618.1307058705711,622.4121805134698,541.2503133698247,477.4625462263484,388.6064347969143,339.27640086786414,265.9949290814384,175.2773069377006,71.09475729383212,-41.58869127869036,-136.83598949390068,-195.8458791373306,-251.939401995018
부천공업고등학교 (경기),경기도 부천시 소사구 송내동 455,9113169968,37.48141243,126.7667974,부천시,1679,1517,1424,1369,1392,1309,1277,1204,1194,1086,863,630,534,455,413,35969.0,33457.0,31032.0,28893.0,27372.0,27095.0,26596.0,25807.0,25932.0,26365.0,26170.0,25410.0,25069.0,25138.0,23830.0,22802.0,21370.0,20575.0,19394.0,17932.0,16253.0,14437.0,12902.0,11951.0,11047.0,612.1300091387925,595.2958514276206,529.6858008610025,500.24760711992803,506.2043090792654,393.2859588935594,304.53973260081807,180.91658469108506,112.28501863784618,10.330453217877675,-115.88256510895872,-260.82897945284276,-417.602468701499,-550.1175050432869,-632.216397265463,-710.2578258341773
부천북고등학교 (경기),경기도 부천시 원미구 도당동 54,8479472875,37.518451,126.789034,부천시,1676,1660,1656,1619,1485,1399,1324,1260,1103,930,769,725,703,661,696,35969.0,33457.0,31032.0,28893.0,27372.0,27095.0,26596.0,25807.0,25932.0,26365.0,26170.0,25410.0,25069.0,25138.0,23830.0,22802.0,21370.0,20575.0,19394.0,17932.0,16253.0,14437.0,12902.0,11951.0,11047.0,712.283227159568,698.4788224492995,644.6770399887657,620.5370297005525,625.4216652134166,532.8259659260768,460.05197596630205,358.67809111961196,302.3985949931325,218.79345672222394,115.29581730472319,-3.5636468416403204,-132.1215901947055,-240.78703240117852,-308.11005229587283,-372.10585669629734
부천여자고등학교 (경기),경기도 부천시 원미구 상동 314,3704714357,37.48987335,126.7617479,부천시,1483,1458,1437,1381,1313,1233,1161,1043,883,747,698,648,610,573,503,35969.0,33457.0,31032.0,28893.0,27372.0,27095.0,26596.0,25807.0,25932.0,26365.0,26170.0,25410.0,25069.0,25138.0,23830.0,22802.0,21370.0,20575.0,19394.0,17932.0,16253.0,14437.0,12902.0,11951.0,11047.0,593.9461394030156,582.0234063586329,535.5553185959109,514.7058213234263,518.9246345545155,438.95060982604105,376.09640690488527,288.5407468045985,239.93268131596142,167.7237186215209,78.33379189902121,-24.32399672415056,-135.35826958876032,-229.2115784253109,-287.35783034945405,-342.6303978987971
부천정보산업고등학교 (경기),경기도 부천시 원미구 상동 391,9950201034,37.49636452,126.7494103,부천시,1517,1387,1298,1181,1135,1025,964,904,895,875,823,762,659,603,575,35969.0,33457.0,31032.0,28893.0,27372.0,27095.0,26596.0,25807.0,25932.0,26365.0,26170.0,25410.0,25069.0,25138.0,23830.0,22802.0,21370.0,20575.0,19394.0,17932.0,16253.0,14437.0,12902.0,11951.0,11047.0,691.4667884944597,684.905111391668,659.3313955038645,647.8568729805211,650.1786971861243,606.1649861581678,571.5731704572969,523.3869057844882,496.6354529807991,456.8952444761992,407.6994910183457,351.201768682001,290.0940475606179,238.44187139248857,206.44107690656608,176.02181485054723
부평고등학교 (인천),인천광역시 부평구 부평동 375-33,9024911880,37.50227408,126.7276188,인천광역시 부평구,1512,1463,1379,1283,1299,1235,1171,1071,965,818,743,685,680,646,668,22635.0,21935.0,21479.0,20251.0,18913.0,17729.0,16975.0,16415.0,16885.0,17090.0,16859.0,16133.0,15766.0,15708.0,15251.0,15131.0,14814.0,14477.0,13300.0,11958.0,10398.0,8952.0,7541.0,6791.0,6564.0,658.8675156230403,640.8084938772939,584.0515683906623,555.360395314087,550.8260954818217,515.0989399069036,505.71762990911327,480.9353359982839,454.58949042115603,362.57447485949604,257.6601580508742,135.7031280796001,22.65834260622671,-87.65022745112447,-146.28341493731386,-164.02972634980063
부평공업고등학교 (인천),인천광역시 부평구 갈산동 360-2,2593551337,37.51253378,126.7267928,인천광역시 부평구,963,944,921,882,889,899,930,926,897,845,786,705,653,535,442,22635.0,21935.0,21479.0,20251.0,18913.0,17729.0,16975.0,16415.0,16885.0,17090.0,16859.0,16133.0,15766.0,15708.0,15251.0,15131.0,14814.0,14477.0,13300.0,11958.0,10398.0,8952.0,7541.0,6791.0,6564.0,599.9145880726049,584.2054845843246,534.8340164783011,509.8762633172672,505.93198625094567,474.8538031594129,466.693229918748,445.1357156079911,422.21810575712334,342.1764832216003,250.91407248016276,144.82662035151714,46.49171280150324,-49.46302755331669,-100.46661030747333,-115.90369468773139
부평여자고등학교 (인천),인천광역시 부평구 부평동 65-147,4646562397,37.50115184,126.7197062,인천광역시 부평구,1536,1504,1421,1279,1239,1159,1123,1021,923,796,678,631,600,577,596,22635.0,21935.0,21479.0,20251.0,18913.0,17729.0,16975.0,16415.0,16885.0,17090.0,16859.0,16133.0,15766.0,15708.0,15251.0,15131.0,14814.0,14477.0,13300.0,11958.0,10398.0,8952.0,7541.0,6791.0,6564.0,591.914652126832,572.658484855831,512.1391020041136,481.54597045235016,476.7110886267309,438.61555424210985,428.6123504649664,402.1872204870127,374.0948898795351,275.98013283205376,164.1109705910003,34.069321488136325,-86.46928402644141,-204.09028843935232,-266.6103120464984,-285.53303919159464
부흥고등학교 (경기),경기도 안양시 동안구 비산동 1102-2,4001277625,37.39330664,126.9446222,동안구,1930,1910,1842,1751,1665,1625,1559,1519,1410,1282,1144,1069,1030,995,1014,14486.0,14303.0,13672.0,12477.0,11340.0,11300.0,11425.0,11368.0,11255.0,11173.0,10790.0,10455.0,10243.0,10281.0,9977.0,9772.0,9635.0,9275.0,8479.0,7591.0,6977.0,6451.0,6053.0,5901.0,5779.0,1029.387294755023,968.5752977381801,915.3846476059543,881.7236988655609,887.7572651492164,839.4887348799728,806.9392325602525,785.1866383270738,728.0265366924432,601.6392008558714,460.6442834904494,363.154554591385,279.637294980786,216.4436270625,192.30936192787829,172.9384385961423
부흥고등학교 (부산),부산광역시 해운대구 좌동 1306,7159381866,35.17367376,129.180577,부산광역시 해운대구,1346,1394,1333,1338,1241,1181,1152,1137,1095,1019,941,860,831,804,822,15190.0,15185.0,14377.0,12829.0,11206.0,10019.0,9459.0,9196.0,9727.0,10077.0,10189.0,9911.0,10090.0,10334.0,10114.0,9713.0,9262.0,8959.0,8142.0,7204.0,6307.0,5760.0,5253.0,4817.0,4487.0,859.5165216618509,865.7995981192533,850.2041047696293,860.245807322085,873.933938175712,861.5921808486713,839.0965231752928,813.7959206548594,796.7979548817079,750.9651560808343,698.3443907500883,648.0236801939271,617.3375835671488,588.8954428180143,564.4363237516973,545.9236877611363
북원여자고등학교 (강원),강원특별자치도 원주시 단계동 481번지,9719724178,37.354953,127.9324254,원주시,1150,1207,1196,1193,1177,1210,1249,1283,1233,1139,1063,1022,1007,992,1029,11084.0,11139.0,10789.0,10182.0,9481.0,8903.0,8545.0,8362.0,8659.0,8821.0,8864.0,8685.0,8748.0,8861.0,8468.0,8034.0,7660.0,7582.0,7364.0,6800.0,6478.0,6263.0,6257.0,6182.0,6040.0,1026.6632910832432,1030.9717767506559,1013.0364526932871,1019.348885182752,1030.671184727348,991.2936296740187,947.807983635482,910.3341780631024,902.5187854570981,880.6757650967271,824.1644647148499,791.9009208798066,770.3584925427435,769.7573084961277,762.2425079134314,748.0144854768595
북평고등학교 (강원),강원특별자치도 동해시 동회동 175-3 번지,5145344913,37.49008122,129.1065015,동해시,838,848,856,831,826,778,784,737,721,639,599,559,547,536,547,4208.0,4102.0,3981.0,3737.0,3438.0,3195.0,2967.0,2747.0,2637.0,2549.0,2503.0,2380.0,2383.0,2328.0,2288.0,2199.0,2097.0,2032.0,1890.0,1695.0,1455.0,1298.0,1248.0,1200.0,1152.0,493.17545589109733,486.16277329153274,467.411469818784,467.86881868397296,459.48408948884145,453.3861046196548,439.8180882857147,424.26822686928887,414.35900145686065,392.71115517124827,362.9834789339637,326.3955697188441,302.4609791072868,294.8384980208035,287.5209161777796,280.2033343347557
북평여자고등학교 (강원),강원특별자치도 동해시 천곡동 320 번지,7564853012,37.51771407,129.1090491,동해시,733,715,707,687,707,690,693,640,620,551,524,490,489,472,477,4208.0,4102.0,3981.0,3737.0,3438.0,3195.0,2967.0,2747.0,2637.0,2549.0,2503.0,2380.0,2383.0,2328.0,2288.0,2199.0,2097.0,2032.0,1890.0,1695.0,1455.0,1298.0,1248.0,1200.0,1152.0,434.86767053162123,428.92778893083954,413.04506204179296,413.4324456244526,406.3304132756919,401.16529884022964,389.67291922132597,376.50187741089707,368.1085664532708,349.7724102073796,324.5924773345008,293.6017907217269,273.3287165625373,266.87232351820944,260.67418619565467,254.47604887309984
분당경영고등학교 (경기),경기도 성남시 분당구 금곡동 123,6076252222,37.35502581,127.109611,분당구,1509,1496,1450,1281,1160,1014,979,918,871,805,723,694,698,686,619,14565.0,14902.0,14666.0,14254.0,13484.0,13629.0,13832.0,13826.0,13663.0,13329.0,12899.0,13186.0,14024.0,14956.0,14870.0,14662.0,14520.0,14213.0,13391.0,11997.0,10611.0,9357.0,8549.0,8103.0,7569.0,616.1424367621094,525.3962604165358,585.9640571867208,762.8135822508857,959.5006435394312,941.3514082703164,897.4555834333878,867.4882414774079,802.6996923190563,629.2267691654247,335.0403277102391,42.54218721032021,-222.09898752770164,-392.6173840096169,-486.7401622657235,-599.4342510297615
분당고등학교 (경기),경기도 성남시 분당구 수내동 25,9922937989,37.37563295,127.1160677,분당구,1506,1521,1472,1425,1346,1296,1265,1263,1154,1021,886,828,809,798,796,14565.0,14902.0,14666.0,14254.0,13484.0,13629.0,13832.0,13826.0,13663.0,13329.0,12899.0,13186.0,14024.0,14956.0,14870.0,14662.0,14520.0,14213.0,13391.0,11997.0,10611.0,9357.0,8549.0,8103.0,7569.0,706.034664189754,551.4798756204173,654.6362112469278,955.8383340867058,1290.826852567222,1259.915894853355,1185.1545087546983,1134.1154855527311,1023.7705551090421,728.3193081230074,227.27424936566786,-270.8953714647996,-721.6202665018895,-1012.0394971158994,-1172.345161538979,-1364.2806431576441
분당대진고등학교 (경기),경기도 성남시 분당구 분당동 72,2620786488,37.36941233,127.1381475,분당구,1543,1512,1460,1377,1324,1282,1273,1272,1180,1055,990,972,960,927,927,14565.0,14902.0,14666.0,14254.0,13484.0,13629.0,13832.0,13826.0,13663.0,13329.0,12899.0,13186.0,14024.0,14956.0,14870.0,14662.0,14520.0,14213.0,13391.0,11997.0,10611.0,9357.0,8549.0,8103.0,7569.0,868.8034870437764,759.938981921242,832.5997097588402,1044.758908113919,1280.7163936353195,1258.9434926108124,1206.283452923633,1170.3328489064238,1092.608655714289,884.5002296428393,531.5766944316465,180.67854536226787,-136.80073236716953,-341.3647326904438,-454.2800100966074,-589.4745350627313
분당아람고등학교 (경기),경기도 성남시 분당구 야탑동 216,6908307790,37.41377813,127.1386738,분당구,1452,1410,1358,1242,1036,952,990,938,886,761,557,447,434,475,529,14565.0,14902.0,14666.0,14254.0,13484.0,13629.0,13832.0,13826.0,13663.0,13329.0,12899.0,13186.0,14024.0,14956.0,14870.0,14662.0,14520.0,14213.0,13391.0,11997.0,10611.0,9357.0,8549.0,8103.0,7569.0,365.076380027931,193.87165564135557,308.14085540634915,641.790992699257,1012.8672790441133,978.6263341667982,895.8110256263153,839.2736515265624,717.0414413249837,389.7617123813443,-165.26011504862345,-717.0967383039579,-1216.377492677832,-1538.083114315862,-1715.6582470517055,-1928.2706257085224
분당영덕여자고등학교 (경기),경기도 성남시 분당구 야탑동 455,2105834007,37.40529859,127.1394071,분당구,1164,1203,1183,1157,1128,1105,1080,1049,992,888,795,748,737,709,696,14565.0,14902.0,14666.0,14254.0,13484.0,13629.0,13832.0,13826.0,13663.0,13329.0,12899.0,13186.0,14024.0,14956.0,14870.0,14662.0,14520.0,14213.0,13391.0,11997.0,10611.0,9357.0,8549.0,8103.0,7569.0,651.592879505411,536.9054806258109,613.452651505916,836.9597218805789,1085.5379910800843,1062.6005113041647,1007.1238160321718,969.250302913792,887.3688344113798,668.129202134563,296.3286578597658,-73.33816736610834,-407.79862828475643,-623.3042522259589,-742.2590892034045,-884.6848357190011
분당중앙고등학교 (경기),경기도 성남시 분당구 정자동 220,3250321328,37.36064712,127.1246258,분당구,1479,1471,1348,1313,1288,1266,1234,1225,1122,985,859,823,783,729,705,14565.0,14902.0,14666.0,14254.0,13484.0,13629.0,13832.0,13826.0,13663.0,13329.0,12899.0,13186.0,14024.0,14956.0,14870.0,14662.0,14520.0,14213.0,13391.0,11997.0,10611.0,9357.0,8549.0,8103.0,7569.0,661.9766583901182,504.81917558687655,609.7126582950868,915.9870085023358,1256.61671541541,1225.1852188547618,1149.1648550801701,1097.2663375032853,985.0632044321328,684.636574515237,175.15394421821384,-331.4048259336323,-789.7199036900647,-1085.0297783529018,-1248.034981446497,-1443.2026461370356
