,학교_식별자,시군구별,매칭된 행정구역,인구 수,2023,회귀계수,학생 비
2072,충현고등학교 (경기),광명시,경기도 광명시,280197.0,763,-0.027997914494264857,0.0027230841158185134
2073,충훈고등학교 (경기),만안구,경기도 안양시 만안구,230664.0,713,-0.042234021918339644,0.003091076197412687
2074,치악고등학교 (강원),원주시,강원도 원주시,361503.0,875,-0.030996068152031455,0.0024204501760704614
2075,칠보고등학교 (전북),정읍시,전라북도 정읍시,103620.0,18,-0.04671814671814671,0.00017371163867979154
2076,칠성고등학교 (대구),대구광역시 북구,대구광역시 북구,419624.0,377,-0.006472840392438381,0.0008984233504280022
2077,칠원고등학교 (경남),함안군,경상남도 함안군,60203.0,365,-0.013968253968253968,0.006062820789661645
2078,태광고등학교 (경기),평택시,경기도 평택시,591022.0,792,-0.028241903088124534,0.0013400516393636784
2079,태릉고등학교 (서울),서울특별시 중랑구,서울특별시 중랑구,382155.0,735,-0.041275397410253704,0.0019233033716685639
2080,태봉고등학교 (경남),마산합포구,경상남도 창원시 마산합포구,179394.0,129,0.03913265306122449,0.0007190875949028395
2081,태성고등학교 (경기),처인구,경기도 용인시 처인구,261488.0,741,-0.02866308470290771,0.002833782047359726
2082,태안고등학교 (충남),태안군,충청남도 태안군,60784.0,395,-0.029027690371302706,0.00649842063700974
2083,태안여자고등학교 (충남),태안군,충청남도 태안군,60784.0,443,-0.028004174986385917,0.007288102132140037
2084,태원고등학교 (경기),분당구,경기도 성남시 분당구,472957.0,964,-0.03389728231718219,0.002038240262856877
2085,태인고등학교 (전북),정읍시,전라북도 정읍시,103620.0,114,-0.047980093676814994,0.0011001737116386797
2086,태장고등학교 (경기),영통구,경기도 수원시 영통구,363028.0,975,-0.04144509731913331,0.002685743248454665
2087,태전고등학교 (경기),광주시,경기도 광주시,391377.0,945,0.08255102040816327,0.0024145516982346945
2088,토평고등학교 (경기),구리시,경기도 구리시,187093.0,656,-0.04884498480243161,0.003506277626634882
2089,통영고등학교 (경남),통영시,경상남도 통영시,120551.0,805,-0.027163954189270645,0.006677671690819653
2090,통영여자고등학교 (경남),통영시,경상남도 통영시,120551.0,750,-0.03302193089928939,0.0062214332523164466
2091,통진고등학교 (경기),김포시,경기도 김포시,486172.0,837,-0.02411768522122745,0.0017216129271122155
2092,퇴계원고등학교 (경기),남양주시,경기도 남양주시,732265.0,964,-0.010065190513656288,0.0013164633022198248
2093,파주고등학교 (경기),파주시,경기도 파주시,497753.0,345,-0.02633836143152914,0.0006931148581726278
2094,파주여자고등학교 (경기),파주시,경기도 파주시,497753.0,409,-0.060023320089825534,0.0008216926869350862
2095,판곡고등학교 (경기),남양주시,경기도 남양주시,732265.0,985,0.061115602263540826,0.001345141444695568
2096,판교고등학교 (경기),분당구,경기도 성남시 분당구,472957.0,551,0.04516544481870417,0.001165010772649522
2097,팔렬고등학교 (강원),홍천군,강원도 홍천군,67309.0,41,-0.01646489104116223,0.0006091310225972752
2098,평내고등학교 (경기),남양주시,경기도 남양주시,732265.0,866,-0.0267768048060279,0.0011826319706663571
2099,평창고등학교 (강원),평창군,강원도 평창군,40659.0,271,-0.019214285714285715,0.006665190978627118
2100,평촌경영고등학교 (경기),동안구,경기도 안양시 동안구,313996.0,707,-0.04263580883616984,0.0022516210397584683
2101,평촌고등학교 (경기),동안구,경기도 안양시 동안구,313996.0,1072,-0.03792992721564151,0.003414056230015669
2102,평촌과학기술고등학교 (경기),동안구,경기도 안양시 동안구,313996.0,281,-0.05035986913849509,0.0008949158588007491
2103,평택고등학교 (경기),평택시,경기도 평택시,591022.0,882,-0.01766640357800579,0.0014923302347459148
2104,평택마이스터고등학교 (경기),평택시,경기도 평택시,591022.0,473,-0.02190450807188547,0.000800308617953308
2105,평택여자고등학교 (경기),평택시,경기도 평택시,591022.0,1057,-0.0206043956043956,0.0017884275035447072
2106,포곡고등학교 (경기),처인구,경기도 용인시 처인구,261488.0,918,0.0169165625433847,0.0035106773542189318
2107,포산고등학교 (대구),대구광역시 달성군,대구광역시 달성군,262084.0,429,0.003263403263403265,0.001636879779002152
2108,포은고등학교 (경북),영천시,경상북도 영천시,100212.0,60,-0.03273809523809523,0.0005987306909352174
2109,포천고등학교 (경기),포천시,경기도 포천시,143323.0,599,-0.04170123215810662,0.004179371070937672
2110,포천일고등학교 (경기),포천시,경기도 포천시,143323.0,586,-0.048336309523809524,0.00408866685737809
2111,포항고등학교 (경북),북구,서울특별시 성북구,425602.0,933,-0.03366212338593974,0.0021921889464805145
2112,포항과학기술고등학교 (경북),남구,서울특별시 강남구,544873.0,82,-0.03977344241661423,0.00015049378479021716
2113,포항동성고등학교 (경북),남구,서울특별시 강남구,544873.0,473,-0.02273320287018917,0.0008680921976313747
2114,포항보건고등학교 (경북),북구,서울특별시 성북구,425602.0,85,-0.029865771812080534,0.0001997171065925442
2115,포항여자고등학교 (경북),북구,서울특별시 성북구,425602.0,584,-0.03610644257703081,0.0013721740029417155
2116,포항여자전자고등학교 (경북),북구,서울특별시 성북구,425602.0,323,-0.054736420562108624,0.000758925005051668
2117,포항영신고등학교 (경북),북구,서울특별시 성북구,425602.0,448,-0.03916826170175743,0.0010526266323936447
2118,포항예술고등학교 (경북),북구,서울특별시 성북구,425602.0,274,-0.028986366330764672,0.0006437939671336131
2119,포항이동고등학교 (경북),남구,서울특별시 강남구,544873.0,582,-0.037217131750659445,0.0010681388139988585
2120,포항장성고등학교 (경북),북구,서울특별시 성북구,425602.0,608,-0.033852351916376304,0.001428564715391375
2121,포항제철고등학교 (경북),남구,서울특별시 강남구,544873.0,884,-0.026752692542166223,0.0016223964116408778
2122,포항제철공업고등학교 (경북),남구,서울특별시 강남구,544873.0,506,-0.01818792640066156,0.000928656769559145
2123,포항중앙고등학교 (경북),북구,서울특별시 성북구,425602.0,570,-0.03659642857142858,0.0013392794206794141
2124,포항중앙여자고등학교 (경북),북구,서울특별시 성북구,425602.0,566,-0.03754845656855708,0.0013298809686044708
2125,포항흥해공업고등학교 (경북),북구,서울특별시 성북구,425602.0,490,-0.04001352569882777,0.001151310379180549
2126,표선고등학교 (제주),서귀포시,제주특별자치도 서귀포시,183598.0,352,-0.019170602125147578,0.0019172322138585388
2127,푸른꿈고등학교 (전북),무주군,전라북도 무주군,23251.0,68,-0.0257202881152461,0.0029246053933164166
2128,풍덕고등학교 (경기),수지구,경기도 용인시 수지구,377422.0,1349,-0.023277128934952426,0.0035742484539851944
2129,풍동고등학교 (경기),일산동구,경기도 고양시 일산동구,291597.0,774,-0.023007774538386774,0.0026543482957643596
2130,풍무고등학교 (경기),김포시,경기도 김포시,486172.0,1179,-0.009699898842306398,0.0024250676715236582
2131,풍문고등학교 (서울),서울특별시 강남구,서울특별시 강남구,544873.0,882,-0.033325619664712536,0.0016187258315240433
2132,풍산고등학교 (경기),하남시,경기도 하남시,329861.0,692,0.07251754748142032,0.002097853338224282
2133,풍산고등학교 (경북),안동시,경상북도 안동시,152935.0,283,-0.019955113192818112,0.0018504593454735671
2134,풍생고등학교 (경기),수정구,경기도 성남시 수정구,235942.0,672,-0.043876477659787624,0.002848157598053759
2135,풍암고등학교 (광주),광주광역시 서구,광주광역시 서구,283991.0,763,-0.028535287159942177,0.002686704860365293
2136,하길고등학교 (경기),화성시,경기도 화성시,944342.0,948,0.08659207353827607,0.0010038735966418945
2137,하나고등학교 (서울),서울특별시 은평구,서울특별시 은평구,466770.0,602,0.04430749828021096,0.0012897144203783447
2138,하남경영고등학교 (경기),하남시,경기도 하남시,329861.0,520,-0.04544072948328267,0.001576421583636744
2139,하남고등학교 (경기),하남시,경기도 하남시,329861.0,850,-0.015235260770975053,0.00257684297325237
2140,하동고등학교 (경남),하동군,경상남도 하동군,41606.0,222,-0.03196022727272727,0.005335768879488535
2141,하동여자고등학교 (경남),하동군,경상남도 하동군,41606.0,128,-0.03923180592991914,0.0030764793539393358
2142,하성고등학교 (경기),김포시,경기도 김포시,486172.0,223,-0.028932980599647266,0.000458685403519742
2143,하양여자고등학교 (경북),경산시,경상북도 경산시,266205.0,478,-0.03312916591605116,0.001795608647470934
2144,하의고등학교 (전남),신안군,전라남도 신안군,38037.0,15,-0.0339795918367347,0.0003943528669453427
2145,학남고등학교 (대구),대구광역시 북구,대구광역시 북구,419624.0,794,-0.028666413373860188,0.0018921701332621586
2146,학산고등학교 (충북),영동군,충청북도 영동군,44195.0,34,-0.02701207243460765,0.0007693177961307841
2147,학산여자고등학교 (부산),부산광역시 동래구,부산광역시 동래구,270815.0,616,-0.04514585703941243,0.002274615512434688
2148,학성고등학교 (울산),울산광역시 남구,울산광역시 남구,307232.0,1026,-0.04636384231989125,0.0033394958858452245
2149,학성여자고등학교 (울산),울산광역시 중구,울산광역시 중구,208668.0,444,-0.05831079820962328,0.0021277819311058717
2150,학익고등학교 (인천),nan,,,532,-0.04060306887117878,
2151,학익여자고등학교 (인천),nan,,,975,-0.03450556188140491,
2152,한가람고등학교 (서울),서울특별시 양천구,서울특별시 양천구,436028.0,540,-0.023238242665487244,0.0012384525764400451
2153,한강미디어고등학교 (서울),서울특별시 영등포구,서울특별시 영등포구,374794.0,495,-0.008734298488396852,0.0013207255185515242
2154,한겨레고등학교 (경기),안성시,경기도 안성시,189034.0,79,-0.028983516483516485,0.0004179142376503698
2155,한광고등학교 (경기),평택시,경기도 평택시,591022.0,935,-0.020732292917166873,0.0015820054075821204
2156,한광고등학교 (서울),서울특별시 강서구,서울특별시 강서구,563058.0,234,-0.05921198156682028,0.0004155877369649308
2157,한광여자고등학교 (경기),평택시,경기도 평택시,591022.0,998,-0.02140340082783309,0.0016886004243496858
2158,한국K-POP고등학교 (충남),홍성군,충청남도 홍성군,97524.0,117,-0.03477011494252874,0.001199704688076781
2159,한국게임과학고등학교 (전북),완주군,전라북도 완주군,97827.0,103,-0.03826000988630746,0.0010528790620176435
2160,한국경마축산고등학교 (전북),남원시,전라북도 남원시,76781.0,87,0.020807453416149063,0.0011330928224430523
2161,한국과학기술고등학교 (경남),창녕군,경상남도 창녕군,57083.0,156,-0.02404051172707889,0.002732862673650649
2162,한국과학영재학교 (부산),부산광역시 부산진구,부산광역시 부산진구,359508.0,405,-0.010151187904967602,0.0011265396041256384
2163,한국관광고등학교 (경기),평택시,경기도 평택시,591022.0,185,-0.014551248008497084,0.00031301711273015216
2164,한국교원대학교부설고등학교 (충북),흥덕구,충청북도 청주시 흥덕구,274594.0,334,-0.021362280411004304,0.001216341216486886
2165,한국국제조리고등학교 (경북),영주시,경상북도 영주시,100199.0,241,-0.028591105863833136,0.002405213624886476
2166,한국국제통상마이스터고등학교 (경북),경주시,경상북도 경주시,247489.0,148,-0.0016741071428571443,0.0005980063760409553
2167,한국글로벌셰프고등학교 (인천),인천광역시 강화군,인천광역시 강화군,69005.0,227,-0.019262506446621967,0.0032896166944424315
2168,한국나노마이스터고등학교 (경남),밀양시,경상남도 밀양시,102084.0,261,0.020690993788819875,0.0025567179969436934
2169,한국도예고등학교 (경기),이천시,경기도 이천시,222098.0,191,0.009157929226736566,0.0008599807292276382
2170,한국디지털미디어고등학교 (경기),단원구,경기도 안산시 단원구,294441.0,562,-0.00017501640778823217,0.001908701573490105
2171,한국마사고등학교 (전북),장수군,전라북도 장수군,20983.0,26,-0.06047008547008547,0.0012390983176857457
2172,한국말산업고등학교 (전남),장흥군,전라남도 장흥군,35046.0,38,-0.03152418447694038,0.0010842892198824402
